setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,7,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.07239634748272458, 0.03857354392892399, 0.38830207305034553, 0.1277147087857848, 0.22804787759131293, 0.26425222112537017, 0.26096989141164856, 0.1453232971372162, 0.34165844027640674, 0.1977171767028628]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1702.686243115112, 498.45288193678016, 248.08520123377332, 157.61614729216672, 112.80873865995045, 92.23964370597287, 94.09145584237285, 96.94141445548462, 109.82128903165903, 77.58782626103266]",2965
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,7,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.03867226061204344, 0.12968904244817375, 0.1309846989141165, 0.1488400789733465, 0.3273568608094768, 0.2064782823297137, 0.17520977295162882, 0.10313425468904244, 0.10919299111549852, 0.17126110562685093]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[576.1953918885247, 178.6262232530487, 115.7738503261653, 77.66001368738512, 75.54601380525537, 62.66889823851034, 69.50717178740933, 62.75792981847417, 68.81464815760228, 57.46254561594583]",2972
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,7,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.2455700888450148, 0.07588845014807502, 0.15740375123395853, 0.32170533070088847, 0.1396100691016782, 0.1708415597235933, 0.19953109575518263, 0.33952369200394866, 0.27474086870681147, 0.3044052319842053]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1075.806232079661, 215.84689781187444, 150.17460645667506, 87.16638516013666, 64.96144029999391, 65.57149126492732, 57.61259647627389, 52.36491171226385, 60.27916218676614, 54.85437162208791]",2971
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,8,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.07300098716683119, 0.08764807502467917, 0.1055898321816387, 0.1113030602171767, 0.20438055281342546, 0.18925222112537018, 0.17917077986179664, 0.27749259624876604, 0.1621051332675222, 0.24611303060217177]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[834.6272552156474, 191.77157526883957, 130.74230289896877, 82.71662573173944, 67.37490988962759, 62.425461995796695, 64.03713932728897, 62.805810757568565, 68.37434330005226, 63.54427703964279]",2980
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,7,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2072.885581870154, 2139.5035878138087, 2176.2128597995534, 2128.1596282946384, 2140.4992709371163, 2182.9275904126703, 2153.0733410613248, 2174.3641227196845, 2193.8388160869476, 2161.8323553104256]",2983
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,7,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.17438302073050346, 0.08236673247778875, 0.10887216189536032, 0.11100691016781836, 0.2726554787759131, 0.4880676209279368, 0.2772704837117473, 0.21569595261599211, 0.1434106614017769, 0.3327122408687068]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[700.9032863214709, 252.93148949029364, 108.21521368123831, 82.39889058608492, 65.41025345323169, 68.94337218562896, 73.0546072700422, 75.74917480797944, 82.66316494807404, 80.4671704132279]",2994
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,8,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.06187068114511352, 0.11224086870681145, 0.09212734452122409, 0.2028381046396841, 0.24527393879565645, 0.12514807502467917, 0.1846248766041461, 0.10004935834155973, 0.21770730503455085, 0.24577986179664363]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[506.2275345937925, 175.15340785484625, 108.94628935336846, 87.15344788918765, 72.84930471118037, 73.44318121049832, 72.19530616042778, 67.68167607347505, 64.53109866874274, 58.514825005048124]",2996
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.9-g_alpha-1,7,0.8,100,128,False,100,10,0.01,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1702.2267343134301, 1708.2450055553795, 1710.3971552877426, 1700.540691229807, 1701.625615682631, 1702.9324101087566, 1710.224891516001, 1701.2226671974552, 1702.577742165109, 1703.7670875948158]",3005
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,7,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.06937314906219151, 0.15523198420533071, 0.07481490621915103, 0.24332428430404737, 0.1346248766041461, 0.4629442250740375, 0.4003825271470879, 0.38356367226061205, 0.495175222112537, 0.2703232971372162]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1062.5084831785216, 402.3905740459088, 159.00637936587054, 99.20263574985802, 80.57720324467073, 59.54463910778577, 61.323752633383265, 62.66173349986525, 99.59760068389483, 76.88058360474781]",3009
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,7,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.03092300098716683, 0.10062931885488648, 0.08775913129318855, 0.14854392892398816, 0.43420533070088846, 0.20492349457058243, 0.45329466929911155, 0.44823543928923987, 0.29401530108588353, 0.3019496544916091]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1544.403687519883, 567.3593514545913, 240.93117327277298, 148.12434606891816, 112.75985646948925, 98.52893627234016, 115.54752133120678, 93.17989292985646, 139.45688981608964, 113.06914520305259]",3017
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,8,0.8,100,128,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.10741609081934847, 0.04758144126357355, 0.07359328726554788, 0.34542201382033566, 0.11190769990128331, 0.24713721618953602, 0.3417201382033564, 0.2225197433366239, 0.27054540967423496, 0.31602912142152023]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[930.444494546195, 221.35790437944922, 131.72829997924646, 98.90886030315255, 68.70563059141568, 73.79637300471984, 77.82052044067609, 91.90139061753985, 77.34829184011073, 89.93657656982668]",2957
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,8,0.8,100,128,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.017522211253701875, 0.04300345508390918, 0.1686451135241856, 0.21229022704837117, 0.1831441263573544, 0.28716683119447184, 0.4464461994076999, 0.4285908193484699, 0.3925839091806515, 0.3828232971372162]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[805.7450354378, 345.5715088682073, 154.02863439544353, 113.47273118350995, 89.30516237216489, 87.29605526091905, 121.67256783644052, 71.30396738546096, 62.02413740076895, 66.51017647284493]",2977
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.9-g_alpha-1,7,0.8,100,128,False,100,10,0.005,64,0.9,False,0.9,1.0,True,False,"[0.3168558736426456, 0.17177936821322803, 0.1305898321816387, 0.15190029615004935, 0.2195212240868707, 0.3284674234945706, 0.3179664363277394, 0.15831688055281343, 0.21192003948667323, 0.24809970384995064]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1192.713967681134, 404.7684160877111, 213.57465548109326, 118.4083988215009, 79.05172323609281, 86.73415383342899, 113.44895581765877, 87.0748327526104, 114.32634415452799, 110.50547342889172]",3045
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,7,0.8,100,128,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.08692003948667325, 0.0839832181638697, 0.09390424481737414, 0.17950394866732478, 0.34877838104639686, 0.2595261599210267, 0.31121668311944717, 0.24243583415597236, 0.22174234945705823, 0.3040844027640671]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1113.3436970923742, 343.6456727247121, 171.43135036442186, 101.69854028600844, 102.11426947958716, 92.01901742281689, 65.68668489871402, 89.06869646624284, 65.0294884314535, 57.418368326418204]",3051
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,8,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.5000370187561698, 0.0011969397828232972, 0.1414116485686081, 0.034131293188548864, 0.6893015794669299, 0.48843780848963475, 0.48425468904244817, 0.4845384995064166, 0.4843163869693978, 0.48397087857847976]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1845.1511772852687, 2016.0854552125238, 1342.9950406482699, 1242.3442854698762, 2483.9417693199293, 2154.037301690214, 2061.1790418711225, 2161.342851754617, 2381.3893415155185, 2409.234922174466]",2969
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.9-g_alpha-1,8,0.8,100,128,False,100,10,0.005,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2402.556694809949, 2401.4201303409473, 2402.4571302653558, 2401.9794634363648, 2402.53424139595, 2401.691466661043, 2401.895796445826, 2402.217943759861, 2402.0020303535625, 2402.4900132801054]",3019
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,8,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.04761846001974333, 0.15636722606120435, 0.29306515301085884, 0.19635982230997037, 0.3898938795656466, 0.27013820335636723, 0.3237290227048371, 0.35429417571569594, 0.160538005923001, 0.5080577492596249]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1937.5305338019816, 413.34836294636966, 155.10558926698752, 102.49985840266436, 88.6375556646351, 80.88484673293033, 92.63131595471168, 2047.869255830598, 1435.4530650895767, 1599.8422445687283]",3025
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,9,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.1021964461994077, 0.10214708785784797, 0.11610315893385982, 0.11899062191510365, 0.11005676209279368, 0.13116979269496545, 0.11894126357354393, 0.18500740375123395, 0.1823790720631787, 0.2035167818361303]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[381.86809091653913, 163.38753704900876, 121.35110157426834, 71.12403837346676, 64.37058259392802, 56.63773960864796, 56.67056578945903, 52.107478918033166, 61.43962715432167, 53.07186208120311]",3003
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,8,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.013857354392892398, 0.09111549851924976, 0.15139437314906218, 0.10794669299111549, 0.21755923000987168, 0.3875740375123396, 0.35945212240868707, 0.2839091806515301, 0.44423741362290226, 0.34118953603158936]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2278.797285026621, 552.7835730626014, 150.38708066888353, 96.50239241770691, 82.977106607309, 73.58118716081287, 53.69605954583176, 53.182300504866134, 73.66174545425383, 71.38816644317512]",3051
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,8,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2297.4259306839776, 2295.505199966529, 2297.3985278702507, 2296.5013220581955, 2297.659760215124, 2295.8612238007854, 2296.3327247079014, 2296.909105064529, 2296.442628910332, 2297.260784943347]",3062
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,9,0.8,100,128,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.10905725567620927, 0.14262092793682132, 0.14574284304047383, 0.14058489634748272, 0.1758020730503455, 0.27263079960513326, 0.17824531095755183, 0.17250740375123397, 0.23057749259624877, 0.3612907206317868]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[749.5965630850617, 272.4109212976373, 128.20683356944323, 101.45345438604875, 73.61111740108322, 64.79743422651927, 57.55978627252637, 53.75812553753758, 60.439815075435945, 86.05824794670309]",2961
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,9,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.17570335636722606, 0.11618953603158934, 0.13604392892398814, 0.11193237907206317, 0.18272458045409673, 0.12704837117472853, 0.14290473840078974, 0.14523692003948668, 0.20957551826258639, 0.20544175715695953]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[483.83676263072914, 185.0040974994905, 98.95824978204405, 95.56428513557489, 75.44801775634107, 63.40155305236988, 60.145498457520034, 56.094285816923275, 54.58153680953353, 63.70160759841474]",3036
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,9,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.10568854886475815, 0.07305034550839092, 0.2533193484698914, 0.29575518262586376, 0.160895853899309, 0.3309106614017769, 0.20509624876604146, 0.28608094768015796, 0.31991609081934846, 0.3188548864758144]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[994.6186160440334, 272.01913301878017, 142.7976303948783, 94.50184710929784, 85.3913985548661, 63.42285930951584, 59.32091748072048, 53.530701453210554, 56.096724149913825, 50.52661760987007]",2973
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,8,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.040041954590325765, 0.07905972359328726, 0.14697680157946694, 0.13995557749259624, 0.1256786771964462, 0.24131293188548864, 0.22206317867719644, 0.26009378084896345, 0.46879318854886476, 0.30563919052319843]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[779.0011132433377, 277.1786839308967, 146.39241666913915, 85.12264386436732, 56.61123488737576, 65.49698167892666, 52.59694920604625, 57.19245265517338, 61.152535085398995, 59.01315367129109]",3069
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.8-g_alpha-1,9,0.8,100,128,False,100,10,0.001,64,0.9,False,0.8,1.0,True,False,"[0.19278134254689042, 0.047865251727541955, 0.05983464955577492, 0.1664486673247779, 0.11713968410661402, 0.30968657453109577, 0.4981243830207305, 0.41056268509378085, 0.3499629812438302, 0.22395113524185586]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1086.8988634705654, 328.48997418906265, 187.72912373905058, 95.75838172518183, 85.52623094652017, 66.34202646287395, 61.3681657997447, 94.98978374910416, 119.25003811657734, 84.0618684566872]",2991
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,8,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1722.3176728209796, 1727.1328166887183, 1726.3807029834072, 1727.5806847449808, 1728.2761654134802, 1728.003707065554, 1726.1683008099772, 1725.6452443953992, 1725.0256289461738, 1725.0532190946265]",3111
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,10,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.06359822309970385, 0.11132773938795656, 0.10514560710760118, 0.1386229022704837, 0.20718163869693978, 0.25181391905231987, 0.14400296150049358, 0.17861549851924977, 0.19194225074037513, 0.1433613030602172]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[498.73117895253006, 230.425419122986, 110.22483669502151, 95.42866175364304, 68.67751198337987, 60.59622612090129, 64.23249211542338, 57.554690171974585, 51.84977200893593, 67.31314529584961]",2961
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,10,0.8,100,128,False,100,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.0737660414610069, 0.07425962487660415, 0.0808736426456071, 0.14658193484698914, 0.32066880552813426, 0.10181391905231985, 0.1688795656465943, 0.1729639684106614, 0.1929787759131293, 0.19286771964461993]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[395.07232875342834, 168.61258832354838, 104.1337894062408, 91.89907990863776, 67.19629295653544, 67.94999743513722, 54.17878440254685, 64.37122566978576, 50.835912651287344, 57.16970846007155]",2973
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,9,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.012746791707798619, 0.062253208292201385, 0.128035538005923, 0.1494447186574531, 0.15661401776900297, 0.1376110562685094, 0.1645730503455084, 0.13793188548864757, 0.22794916090819348, 0.37122408687068115]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[462.97506361913224, 150.34602235986654, 97.45841326267214, 69.72243915443164, 61.83671589033156, 53.03163537496448, 57.60266605080437, 54.277139278171035, 56.932555329417596, 60.14057354422175]",3082
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,9,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.0491609081934847, 0.08940029615004935, 0.18811697926949655, 0.10357847976307996, 0.12639437314906218, 0.15782329713721618, 0.21362290227048372, 0.21568361303060218, 0.19811204343534058, 0.18388450148075025]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1085.5614822362782, 261.68064844028777, 138.88832687765432, 81.102493038587, 76.38012880730821, 73.76101827126968, 67.34245719729608, 75.36554805009962, 104.3022965614989, 67.38955567696053]",3083
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,9,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.13604392892398814, 0.0729639684106614, 0.29958045409674233, 0.2069101678183613, 0.1732477788746298, 0.22569101678183612, 0.20257897334649555, 0.17483958538993088, 0.3625370187561698, 0.34461994076999014]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1241.9358961888556, 427.6881507320793, 202.097808435376, 109.51096104750343, 103.76823742353258, 76.79960284843628, 72.82357122893836, 72.23848563033334, 103.87458240778335, 101.34161636180966]",3118
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.8-g_alpha-1,9,0.8,100,128,False,100,10,0.01,64,0.9,False,0.8,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1690.6094101770705, 1691.1480893852113, 1692.0793730784349, 1691.398427946368, 1692.2554646842182, 1691.3536117037752, 1692.645682129734, 1693.6752828450512, 1690.4875602601758, 1690.3766317095435]",3051
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,9,0.8,100,128,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.04417571569595262, 0.11681885488647581, 0.1743583415597236, 0.30509624876604147, 0.49650789733464956, 0.26694225074037514, 0.22525913129318856, 0.29872902270483714, 0.15054294175715696, 0.20768756169792696]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1098.497606480843, 496.6736876302364, 127.68092010320584, 86.73340635776947, 91.07726933442882, 85.42218787961065, 76.99827214662855, 89.28466000995854, 82.69308945101443, 96.01343443425333]",3140
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.8-g_alpha-1,9,0.8,100,128,False,100,10,0.005,64,0.9,False,0.8,1.0,True,False,"[0.08269990128331688, 0.055454096742349454, 0.08599457058242843, 0.1431638696939783, 0.24387956564659427, 0.3353405725567621, 0.27650542941757156, 0.3813178677196446, 0.1843410661401777, 0.3466929911154985]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1285.025332036429, 538.9146628688968, 265.87812082495134, 146.65427246174227, 88.54702465503397, 100.99576080875272, 89.8495836403597, 76.75150526356492, 84.9994313790628, 105.86663469671282]",3145
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,8,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.08057749259624876, 0.04640918065153011, 0.11879318854886475, 0.12780108588351433, 0.2796026653504442, 0.2632527147087858, 0.2509131293188549, 0.1914980256663376, 0.4977541954590326, 0.3761599210266535]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1085.4985194929372, 286.42515730433865, 133.60911615749455, 83.23732833565055, 87.94374271616141, 67.11753784249731, 63.55572505565169, 60.258041597286365, 57.49022286820082, 69.64597018334234]",3264
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,8,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.4173741362290227, 0.1714832181638697, 0.1539116485686081, 0.13710513326752222, 0.3353775913129319, 0.24095508390918066, 0.22688795656465943, 0.313573543928924, 0.16679417571569596, 0.22865251727541955]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1040.3627457594716, 291.40848025098853, 176.33013820099154, 103.37980922309043, 95.57178615196858, 90.85057317793257, 79.29945883059997, 110.47029748565524, 99.25351698963152, 121.18147298885015]",3294
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-0.9-g_alpha-1,9,0.8,100,128,False,100,10,0.005,64,0.9,False,0.9,1.0,True,False,"[0.05061697926949654, 0.18811697926949655, 0.30049358341559723, 0.14395360315893385, 0.2583538993089832, 0.257860315893386, 0.424284304047384, 0.2119817374136229, 0.1719274432379072, 0.9990128331688055]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1384.4345904071592, 671.9937585093573, 188.41864410954395, 133.91201157748162, 84.10130492961093, 95.89795042972787, 81.90311420025466, 92.88663451780212, 93.17561054529097, 2177.156218751086]",3239
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-0.9-g_alpha-1,9,0.8,100,128,False,100,10,0.01,64,0.9,False,0.9,1.0,True,False,"[0.5072803553800592, 0.5077122408687068, 0.5075518262586377, 0.508205824284304, 0.5079466929911155, 0.5081441263573544, 0.5079466929911155, 0.5081688055281343, 0.5084772951628825, 0.5077862783810464]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2021.258864535381, 2021.478016438739, 2021.7613795402558, 2020.893044564214, 2021.3682314293342, 2021.039348132615, 2022.2807589834492, 2022.137116305632, 2020.9674234726176, 2021.1939818553305]",3214
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,9,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.17031095755182626, 0.20545409674234946, 0.22465449160908194, 0.4774679170779862, 0.4739881539980257, 0.47143385982230995, 0.471606614017769, 0.47134748272458044, 0.4716189536031589, 0.4701258637709773]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1447.6207298810186, 769.8376435482625, 1846.7899266673887, 2250.860403678119, 2329.128260450254, 2166.6499830597004, 2350.579522178979, 2308.1020577505674, 2316.8877199348385, 2362.2953341655675]",3267
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,9,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.04278134254689042, 0.05436821322803554, 0.12303800592300099, 0.19022704837117474, 0.23732724580454095, 0.2030725567620928, 0.3103035538005923, 0.14622408687068114, 0.3049851924975321, 0.044977788746298125]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1189.2276117637387, 405.39675815947, 196.4917167851852, 120.11364099696516, 111.04063940670699, 98.15682639833722, 86.58006870323243, 87.50826503798544, 90.35140343695457, 1715.5786395104478]",3340
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,10,0.8,100,128,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.003874629812438302, 0.04557008884501481, 0.14470631786771965, 0.14442250740375123, 0.278220631786772, 0.49369447186574533, 0.2696569595261599, 0.3318361303060217, 0.27654244817374135, 0.2830083909180652]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1072.0172927889696, 282.6113576321352, 121.28035016362401, 84.2548101428597, 65.04223778274309, 71.47846980222448, 64.04036901532095, 64.09985413312916, 61.46039715074812, 49.838156505793336]",3291
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,10,0.8,100,128,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.07071816386969398, 0.09090572556762093, 0.17202615992102666, 0.16043928923988154, 0.29753208292201383, 0.11679417571569595, 0.09037512339585389, 0.13804294175715695, 0.1791214215202369, 0.1947680157946693]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[803.5510333393833, 153.00168240945754, 105.00596807212025, 75.18254710956694, 69.91441434265812, 72.92078567179783, 67.75375477687749, 69.5878356154991, 69.93680199390406, 61.57055669307181]",3301
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-d_alpha-1-g_alpha-1,10,0.8,100,128,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.010772458045409675, 0.06942250740375124, 0.3668928923988154, 0.6435217176702863, 0.6693484698914116, 0.6585636722606121, 0.6686327739387956, 0.6728775913129319, 0.6468287265547877, 0.6689042448173741]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2299.9223398393824, 1511.875215178324, 1675.7026976803052, 1661.226498682178, 1602.7042176600057, 1524.1799406972364, 1581.8746554803386, 1628.3212540413533, 1639.4203256289716, 1623.237733566476]",3297
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-d_alpha-1-g_alpha-1,10,0.8,100,128,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.0027393879565646593, 0.1480503455083909, 0.16247532082922014, 0.4427936821322804, 0.3018632773938796, 0.43273692003948666, 0.2686204343534057, 0.23099703849950642, 0.23977048371174728, 0.3426579466929911]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[743.1514775509752, 400.11056840079164, 183.290931521395, 119.80272800014723, 98.60623984552944, 98.0517233460489, 96.8677064342578, 806.9968104428664, 1004.6542608798854, 705.4463854687663]",3302
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,10,0.8,100,128,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.1627344521224087, 0.06997778874629812, 0.09911154985192498, 0.21104392892398816, 0.1687685093780849, 0.22160661401776902, 0.14431145113524185, 0.2875123395853899, 0.48005923000987166, 0.2327862783810464]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1065.1416264735817, 242.92129122998233, 115.47122061007713, 70.75554581965389, 63.247403256860935, 62.91159938523879, 63.900331782747344, 56.223830105731395, 54.8219860020256, 74.4969799359053]",3348
