setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.7-g_alpha-1,21,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.7,1.0,True,False,"[0.14571816386969397, 0.16742349457058242, 0.05915597235932873, 0.16209279368213228, 0.1691386969397828, 0.4055528134254689, 0.2013943731490622, 0.25704590325765053, 0.3352665350444225, 0.3795533070088845, 0.3670162882527147, 0.20333168805528135, 0.19797630799605134, 0.2856490621915104, 0.22556762092793683]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1149.1768177321703, 622.6578823965726, 220.54182057087223, 134.4157504215517, 96.05823316137548, 88.06770532284736, 60.48776783522612, 59.06245412433725, 58.99270492020696, 60.08025132124999, 75.87599315121031, 61.239544686764475, 58.9431016797746, 68.35336542136395, 70.15783278382082]",4968
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,22,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.04670533070088845, 0.15246791707798618, 0.09585389930898322, 0.21179664363277395, 0.11173494570582429, 0.2394990128331688, 0.32153257650542943, 0.11680651530108588, 0.30572556762092795, 0.17406219151036526, 0.18567374136229023, 0.2390547877591313, 0.24518756169792694, 0.16854639684106615, 0.19663129318854886]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[768.1180489576229, 153.52965275694396, 106.15200868301304, 57.59667919997469, 57.11739276804792, 61.29847018195733, 55.80657866404226, 55.14676500358837, 51.101898743972924, 66.8882243838882, 73.82553298842186, 72.42114749023995, 78.42485240868439, 81.7961241681927, 81.10661560110486]",4994
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,22,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.09344768015794669, 0.05837857847976308, 0.26073543928923987, 0.15245557749259625, 0.2570705824284304, 0.26938548864758144, 0.22994817374136228, 0.2757650542941757, 0.3019866732477789, 0.35517028627838104, 0.33624136229022705, 0.29826011846001976, 0.19958045409674235, 0.20504689042448174, 0.2700394866732478]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1026.7807251102233, 266.31301944426525, 182.93422496376002, 109.44669311019834, 65.11428996420977, 52.14703402040141, 69.0134006803496, 53.403842300522456, 66.84324076075723, 69.61186847657257, 63.80159818401091, 65.79156452169389, 63.53208670730987, 72.08832452225988, 62.50737528823913]",4995
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.5-g_alpha-1,22,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.5,1.0,True,False,"[0.4303923988153998, 0.062240868706811454, 0.5227912142152024, 0.21162388943731492, 0.7217176702862784, 0.8331934846989141, 0.1582675222112537, 0.06552319842053307, 0.12139684106614018, 0.2108588351431392, 0.16681885488647583, 0.15512092793682133, 0.20293682132280355, 0.14301579466929912, 0.12866485686080947]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1258.5634821423064, 2051.800519747666, 2352.144392528564, 610.0166199864263, 1435.0975894594121, 437.71358946620444, 401.59235218147296, 257.4216706265372, 361.91361576850545, 139.5917992869081, 101.38784046271371, 79.05415244529433, 67.2311940261601, 75.14127694934655, 66.0709239625819]",5004
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.7-g_alpha-1,22,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.7,1.0,True,False,"[0.07835636722606121, 0.05716929911154985, 0.06785538005923002, 0.09565646594274432, 0.2047137216189536, 0.20170286278381047, 0.1986796643632774, 0.3370927936821323, 0.2870064165844028, 0.27349457058242843, 0.39977788746298126, 0.36643632773938795, 0.34865498519249755, 0.3620310957551826, 0.24782823297137216]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1596.0595121357667, 720.9119304150764, 216.73127737375103, 111.62703555514076, 112.45990496061597, 76.58940807619615, 63.004303811862655, 73.4481728327396, 57.10529330291752, 59.245856678534665, 66.50506669746142, 70.53934637879433, 61.68329879877592, 67.89920247333168, 67.75047401148026]",5001
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.7-g_alpha-1,22,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.7,1.0,True,False,"[0.04837117472852912, 0.022988647581441264, 0.07385241855873642, 0.13896841066140178, 0.1354639684106614, 0.2898568608094768, 0.21024185587364264, 0.2520483711747285, 0.34035044422507404, 0.2837117472852912, 0.2971989141164857, 0.23968410661401776, 0.26389437314906217, 0.2648692003948667, 0.26574531095755183]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1423.2852899305394, 826.4636281315712, 203.72269528191077, 165.1910456113152, 82.55138609768392, 63.51284578190871, 63.597062914963544, 47.35819948490621, 58.64226060443866, 61.083250385965016, 48.53311887382574, 55.94651931976125, 49.11293924137499, 40.82700825624738, 56.13206673538855]",5006
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,22,0.8,100,128,False,150,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.21976801579466929, 0.14354639684106615, 0.10331934846989141, 0.14376850937808489, 0.15684846989141166, 0.2152887462981244, 0.13875863770977295, 0.11338845014807503, 0.20233218163869693, 0.24283070088845016, 0.23587117472852911, 0.15339338598223098, 0.1969274432379072, 0.25653998025666336, 0.11127838104639684]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[689.035281615733, 170.00727024228922, 110.90960692725571, 78.09714436131333, 59.0394141707377, 68.40444270106264, 52.01190511800064, 54.16085274783677, 54.23421250402862, 48.16097747785739, 54.89129420545987, 55.56331640988287, 54.980808048816016, 56.688308261177326, 55.21783064432941]",5013
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,22,0.8,100,128,False,150,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.04519990128331688, 0.1549111549851925, 0.0856243830207305, 0.1896964461994077, 0.19519990128331688, 0.48208292201382036, 0.49279368213228036, 0.2515177690029615, 0.49830947680157944, 0.4512956564659427, 0.3368460019743337, 0.20521964461994077, 0.29702615992102666, 0.1794792694965449, 0.22259378084896347]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1327.885351644774, 348.20567998432784, 148.8736026404473, 97.61451633217246, 72.14811225545986, 70.61008226654826, 65.81173295411236, 70.53151808576399, 1611.5402035812792, 67.53160224886392, 57.32500568328942, 77.9686601362904, 75.31821197091881, 82.43732405806293, 83.43697074578222]",4990
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.9-g_alpha-1,22,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.9,1.0,True,False,"[0.04386722606120434, 0.08519249753208293, 0.1706071076011846, 0.3054294175715696, 0.16131539980256662, 0.3839091806515301, 0.27646841066140176, 0.19086870681145113, 0.35425715695952614, 0.48603158933859825, 0.3461747285291214, 0.22557996051332677, 0.21328973346495558, 0.18352665350444225, 0.19648321816386968]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1064.5492911163885, 305.6930286188991, 108.63589905677566, 150.3601288865666, 81.1452809905835, 61.191863297091686, 53.894324666401644, 57.72435209400555, 54.39431663092091, 49.152195024470984, 58.231347360122186, 50.53612869489484, 62.86966537876992, 88.58275616642788, 83.37924082910251]",5010
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,24,0.8,100,128,False,150,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.17213721618953604, 0.060932872655478774, 0.1797507403751234, 0.18038005923000988, 0.23711747285291215, 0.2531219151036525, 0.20596001974333664, 0.2174851924975321, 0.11423988153998026, 0.06078479763079961, 0.15910661401776902, 0.20134501480750247, 0.12729516288252715, 0.1607354392892399, 0.24718657453109574]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1476.097195447321, 208.81236919620437, 107.85765832508423, 74.34083388757529, 70.94625180650394, 74.4188958231639, 66.9494066874131, 62.961315316625814, 55.734207827153114, 56.88461365874173, 60.63765195614792, 66.56786361082732, 110.80188922055049, 75.9641221503357, 68.67999603190856]",4986
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,23,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.05781095755182626, 0.15041954590325765, 0.19227541954590327, 0.12603652517275418, 0.2063178677196446, 0.26452369200394865, 0.20344274432379073, 0.1729639684106614, 0.22517275419545904, 0.17369200394866732, 0.25531836130306024, 0.17185340572556762, 0.34966683119447184, 0.3478899308983218, 0.3230997038499506]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[528.7007525676379, 179.54936155395683, 92.3815976504493, 77.77037020571788, 56.14991197391532, 55.24271550623075, 51.61205519233931, 55.97361105169057, 51.232461049644826, 60.161219202839675, 58.00339418991177, 66.04782457131523, 60.259553387618325, 62.72092142039594, 65.86862138563322]",4985
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.5-g_alpha-1,23,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.5,1.0,True,False,"[0.10873642645607108, 0.011315399802566633, 0.041547384007897335, 0.17214955577492597, 0.10292448173741363, 0.7992719644619941, 0.26954590325765054, 0.1368583415597236, 0.14479269496544916, 0.2287142152023692, 0.17074284304047385, 0.17472852912142153, 0.40776159921026656, 0.35354146100691014, 0.08269990128331688]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1405.8136976746466, 917.5172765142722, 698.3270389583396, 685.2849019458677, 263.81575095577136, 374.80257368277626, 179.47385048907017, 93.46269183128004, 253.12250373936013, 83.95381568384971, 77.47520412694189, 81.43663134887856, 52.24847795484857, 1724.1535408212103, 321.75273907495125]",4987
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,23,0.8,100,128,False,150,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.029886475814412637, 0.08221865745310958, 0.17169299111549852, 0.12474086870681145, 0.22488894373149063, 0.28789486673247777, 0.165177690029615, 0.16094521224086872, 0.23735192497532082, 0.19554540967423495, 0.17815893385982232, 0.22889930898321817, 0.2578726554787759, 0.14151036525172755, 0.21827492596248765]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[477.0746415906269, 270.4510434817115, 101.18492073056484, 72.52846150920277, 60.928533252886155, 64.11421947144095, 54.55093065948688, 52.23182874237227, 80.65862053979367, 63.85410232774154, 53.78562480645371, 54.29059578512033, 77.35705790352449, 45.884156877111536, 47.07551168077225]",5001
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,23,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.14904985192497533, 0.08956071076011846, 0.3231243830207305, 0.09809970384995065, 0.14619940769990128, 0.20535538005923, 0.22247038499506416, 0.23543928923988153, 0.16074777887462982, 0.5635488647581441, 0.2761969397828233, 0.2519002961500494, 0.28867226061204343, 0.2689659427443238, 0.5089832181638697]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1288.213894104089, 555.9159241832594, 669.6818503125152, 175.56680771859533, 117.58116471829806, 119.50542209861305, 84.97196198582355, 69.54939021756195, 72.29954293088645, 84.75091663492344, 55.88141614170536, 65.25646757733284, 73.82898540422082, 55.68144545021232, 60.67244791932353]",5005
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.9-g_alpha-1,21,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.9,1.0,True,False,"[0.1319101678183613, 0.09093040473840079, 0.1293065153010859, 0.3437808489634748, 0.4729639684106614, 0.13543928923988155, 0.23047877591312932, 0.21949654491609083, 0.49721125370187563, 0.36834896347482726, 0.3591929911154985, 0.37861549851924975, 0.18964708785784798, 0.22868953603158934, 0.3320705824284304]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1220.8914486014933, 303.43026024482674, 163.66275771427036, 94.16565627304885, 82.57317074803586, 75.54616575871091, 77.08591627291435, 90.49905554245288, 66.30198500180268, 69.74897659456849, 81.13347825896881, 71.12489877748271, 91.59993609705896, 81.9515942611174, 102.79195918729079]",4998
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.9-g_alpha-1,23,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.9,1.0,True,False,"[0.09633514313919052, 0.06643632773938796, 0.116251233958539, 0.1841806515301086, 0.15269002961500494, 0.250357847976308, 0.20508390918065153, 0.2917694965449161, 0.3582305034550839, 0.19959279368213229, 0.33214461994077, 0.04396594274432379, 0.020952615992102665, 0.13638943731490621, 0.1081071076011846]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1320.7872836266765, 440.07257173801156, 176.8722529527164, 83.02472617819706, 84.07458137057961, 62.402861204845976, 65.03032089774752, 53.35598114685445, 1792.4861618941914, 2347.8821228484285, 2097.089275684717, 1668.4424769180132, 336.14493288622384, 209.39937990099327, 194.90049801342684]",4996
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,22,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.08225567620927937, 0.09950641658440276, 0.36300592300098716, 0.1875370187561698, 0.23030602171767028, 0.20603405725567622, 0.18045409674234947, 0.14924728529121423, 0.20781095755182627, 0.18436574531095756, 0.24007897334649556, 0.2254689042448174, 0.2396224086870681, 0.299814906219151, 0.2184106614017769]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[708.1839766247409, 245.27512487235708, 340.67050622498755, 94.60474713448639, 159.79675436851994, 54.24284312066129, 61.185239659134254, 48.50190933492195, 49.96157588451979, 60.193048902480086, 42.21093554041829, 50.19817435602954, 49.90345437240842, 45.88452332674092, 45.0623493859689]",5007
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,21,0.8,100,128,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.013931391905231984, 0.11672013820335636, 0.19237413622902272, 0.2877961500493583, 0.19070829220138202, 0.31794175715695955, 0.11489387956564659, 0.16646100691016782, 0.08940029615004935, 0.162142152023692, 0.2054664363277394, 0.20285044422507403, 0.11087117472852911, 0.2720878578479763, 0.2676209279368213]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[941.3664852567138, 184.51265976352533, 100.98791535132659, 76.69919207447981, 67.95146074324532, 55.01892671015662, 60.22637742054076, 61.4272443335808, 62.9668963454385, 59.24447899245024, 53.485407238383345, 51.74922334007795, 52.07409778402234, 45.282001394013605, 53.93125443750159]",5040
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,23,0.8,100,128,False,150,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.05155478775913129, 0.16498025666337612, 0.07572803553800592, 0.27409921026653505, 0.14655725567620928, 0.30561451135241857, 0.21227788746298124, 0.3299728529121422, 0.3098593287265548, 0.23115745310957553, 0.363030602171767, 0.4166707798617966, 0.37450641658440276, 0.21004442250740374, 0.3141658440276407]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1222.9982582942644, 414.31103520201304, 130.22696294358298, 103.92367316934826, 86.08698934186327, 64.04180806280692, 89.39501901899985, 75.19125174278258, 95.43262785188881, 54.27874844254552, 56.874919942657925, 49.32267588313971, 56.13656259091226, 61.64505699980555, 81.91142420855454]",5000
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.5-g_alpha-1,23,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.5,1.0,True,False,"[0.3138943731490622, 0.30293682132280353, 0.6507527147087858, 0.052690029615004935, 0.052393879565646596, 0.23937561697926948, 0.14928430404738402, 0.4033440276406713, 0.29094274432379075, 0.3000370187561698, 0.5636105626850938, 0.25077739387956566, 0.2929417571569595, 0.3935340572556762, 0.013610562685093782]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1796.3383136506918, 2116.753605827451, 1380.0966461077862, 814.7234549468151, 292.85685569196266, 301.64321592524925, 261.0491207703175, 360.23554320848825, 146.3626298940767, 111.35258956235646, 178.1357148455097, 78.88903989700134, 75.36919135291089, 110.66735742766866, 830.6159034704054]",4992
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.9-g_alpha-1,23,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.9,1.0,True,False,"[0.028084896347482725, 0.11274679170779862, 0.09503948667324778, 0.14374383020730502, 0.2188919052319842, 0.26129072063178677, 0.1902517275419546, 0.305713228035538, 0.2688055281342547, 0.17134748272458045, 0.2628825271470879, 0.27901036525172757, 0.2273938795656466, 0.3547507403751234, 0.43772211253701876]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1547.2216384641456, 223.9101672143953, 127.15210100498905, 107.53233487426405, 69.24499761652237, 79.3210832300964, 66.48841329579932, 55.010003079727085, 53.72698283512966, 58.68900266391256, 63.10640145379659, 63.491743686037466, 56.08607699929178, 58.72683645218763, 62.28111512853661]",4990
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,23,0.8,100,128,False,150,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.07901036525172754, 0.057391411648568605, 0.12181638696939782, 0.21113030602171767, 0.10956317867719645, 0.2738030602171767, 0.2431762092793682, 0.2856984205330701, 0.3148938795656466, 0.3154615004935834, 0.232860315893386, 0.2639560710760118, 0.2926085883514314, 0.2344274432379072, 0.46634995064165846]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1892.106509110289, 299.5655055146483, 158.59759195366541, 112.47944308608089, 77.69042244568277, 73.49828480573603, 62.31858991188983, 46.31237363024161, 41.34845814662549, 42.0482447272841, 40.85532340492864, 43.26454475179935, 51.01614329212953, 64.00748864494574, 65.3909907664638]",5011
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,22,0.8,100,128,False,150,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.051196939782823296, 0.46127838104639685, 0.029232477788746297, 0.39594027640671275, 0.6139437314906219, 0.026739881539980255, 0.5529985192497532, 0.4870681145113524, 0.11084649555774925, 0.21211747285291213, 0.0621791707798618, 0.03770977295162883, 0.060106120434353406, 0.31971865745310957, 0.05657699901283317]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1923.1804128834237, 1236.3525298296875, 1554.9736844686336, 1624.6523167984756, 1113.0316129859484, 491.26812560475037, 1442.404627080873, 418.3736318362039, 343.9536575094478, 252.0254820988688, 640.2584524176889, 376.03411778211455, 303.8481197646745, 602.5815736286522, 342.82381820235753]",5020
non_saturating-n_epochs-150-epoch_step-10-lr-0.0009-d_alpha-0.7-g_alpha-1,23,0.8,100,128,False,150,10,0.0009,64,0.9,False,0.7,1.0,True,False,"[0.21480750246791708, 0.05192497532082922, 0.07546890424481738, 0.35818114511352417, 0.2826258637709773, 0.34283070088845014, 0.35529368213228035, 0.23727788746298126, 0.24777887462981243, 0.3056762092793682, 0.3462240868706811, 0.3725567620927937, 0.412857847976308, 0.34133761105626853, 0.0319471865745311]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1573.4160704400317, 354.67162708145383, 136.4534057607283, 93.4817889407575, 67.48447948468834, 70.09719349306624, 62.22126909084409, 80.2470966163504, 66.03117373141367, 83.89594119436401, 79.53898612526746, 62.264180436405695, 67.5761703622286, 1968.687008694264, 2237.823819084249]",5018
non_saturating-n_epochs-150-epoch_step-10-lr-0.0008-d_alpha-0.5-g_alpha-1,22,0.8,100,128,False,150,10,0.0008,64,0.9,False,0.5,1.0,True,False,"[0.37470384995064165, 0.09371915103652517, 0.9259007897334649, 0.1474333662388944, 0.11938548864758144, 0.11978035538005923, 0.6832922013820336, 0.12314906219151037, 0.12822063178677195, 0.2752221125370188, 0.12617226061204342, 0.14774185587364264, 0.2630182625863771, 0.3581934846989141, 0.24122655478775912]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1710.7148092505727, 1563.0517539140324, 2583.768157956822, 896.9620958873127, 431.8764604097187, 453.8775337732154, 480.4209037540063, 173.0136169429453, 113.57904249784508, 235.8457379576936, 80.28859520634899, 86.71924820692493, 69.32262809051235, 76.41969519965915, 79.87656197095203]",5036
non_saturating-n_epochs-150-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,23,0.8,100,128,False,150,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.1677319842053307, 0.28875863770977295, 0.11615251727541955, 0.8374506416584403, 0.34485439289239883, 0.33832675222112535, 0.6404121421520237, 0.14707551826258639, 0.32027393879565647, 0.13899308983218164, 0.12043435340572557, 0.3179170779861797, 0.28559970384995065, 0.3589091806515301, 0.34571816386969395]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1613.4948733421886, 2087.152214428717, 1713.656288702217, 2140.5445997563543, 1666.3459652519105, 630.962752184108, 646.0748930187954, 405.62706831486787, 245.98084817329675, 155.8966716722921, 233.7036460634182, 137.0917565674995, 104.61937973463, 119.61616450000554, 159.81384947405945]",5004
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,24,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.23712981243830208, 0.05037018756169793, 0.11396841066140177, 0.1221618953603159, 0.3792324777887463, 0.2152147087857848, 0.2967300098716683, 0.25257897334649554, 0.16997778874629813, 0.22113770977295164, 0.2958168805528134, 0.1970878578479763, 0.5161895360315893, 0.368756169792695, 0.3190523198420533]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1004.087191628912, 773.5881006567333, 220.05982670537855, 144.54799059712172, 102.09898924146387, 71.7246786654307, 67.02046752079013, 59.378232877229266, 65.64835226630555, 60.31010958011575, 51.12112684250587, 51.50511630042388, 70.58733324233754, 56.570278325827985, 58.158526853588455]",5004
non_saturating-n_epochs-150-epoch_step-10-lr-0.0007-d_alpha-0.7-g_alpha-1,23,0.8,100,128,False,150,10,0.0007,64,0.9,False,0.7,1.0,True,False,"[0.08239141164856861, 0.1105009871668312, 0.1682872655478776, 0.15906959526159922, 0.2757280355380059, 0.4045286278381046, 0.2646594274432379, 0.49406465942744326, 0.3438178677196446, 0.48653751233958537, 0.43822803553800593, 0.3897458045409674, 0.33571076011846, 0.3283193484698914, 0.4958538993089832]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[908.8703598366271, 357.0509733542151, 196.30675487484018, 104.42624044020181, 63.71589135644581, 78.44668424324027, 46.70538890295484, 67.51963479805045, 50.716384945927985, 81.22954947857352, 40.0175993855803, 58.73526802579454, 50.535067467068075, 55.00775036818186, 1887.3769106842587]",5024
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,21,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.21193237907206317, 0.28947433366238895, 0.10144373149062191, 0.27550592300098714, 0.23527887462981245, 0.20913129318854887, 0.20976061204343535, 0.21966929911154986, 0.2974086870681145, 0.2990868706811451, 0.36636229022704836, 0.23964708785784797, 0.21456071076011846, 0.2634378084896348, 0.3109822309970385]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1594.2471961522172, 567.7756442990416, 252.0329842109145, 138.3212951288417, 174.25207886220562, 81.36329299565841, 69.8637909994593, 57.401098730039394, 47.826405394983794, 62.01255646534685, 50.45641697484825, 138.44964765581915, 49.63628986528283, 56.34589232277199, 49.93300050879475]",5098
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,24,0.8,100,128,False,150,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.2281959526159921, 0.06357354392892399, 0.1370187561697927, 0.1146964461994077, 0.14015301085883514, 0.24275666337611057, 0.11932379072063179, 0.3079590325765054, 0.24538499506416583, 0.3386352418558736, 0.19220138203356368, 0.21084649555774926, 0.18557502467917078, 0.3188672260612043, 0.19422507403751235]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[797.9928599206903, 192.10833137189536, 119.92009203767464, 85.0843133336416, 87.97380874538214, 72.5011335848875, 66.44174674742226, 52.91804618520723, 58.847161968793785, 48.15637132403799, 92.59563448883364, 52.68434101266746, 57.281371750816106, 64.4497065179221, 63.5129660839566]",4813
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1,21,0.8,100,128,False,150,10,0.0001,64,0.9,False,0.6,1.0,True,False,"[0.1517645607107601, 0.10417077986179664, 0.14659427443237907, 0.2085513326752221, 0.36838598223099706, 0.24207798617966436, 0.1997161895360316, 0.2396964461994077, 0.19130059230009872, 0.16268509378084897, 0.19969151036525173, 0.1922877591312932, 0.13949901283316882, 0.23711747285291215, 0.2149308983218164]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[654.277000016784, 198.82589729093422, 114.06413282707058, 93.87251337620785, 69.47966709462389, 74.42706356259225, 60.992270692600414, 63.59785577003208, 58.85293989451054, 60.52831719872211, 56.956975139734595, 56.093527825596084, 64.31912084642227, 61.77652281713222, 53.77559421184242]",5171
non_saturating-n_epochs-150-epoch_step-10-lr-0.0006-d_alpha-0.9-g_alpha-1,21,0.8,100,128,False,150,10,0.0006,64,0.9,False,0.9,1.0,True,False,"[0.0184106614017769, 0.08603158933859822, 0.16961994076999012, 0.12901036525172754, 0.13174975320829221, 0.23553800592300098, 0.1518385982230997, 0.4631046396841066, 0.3722359328726555, 0.49835883514313917, 0.32912142152023693, 0.13949901283316882, 0.18852418558736425, 0.32379072063178677, 0.22137216189536033]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1393.1120132810192, 258.67952899468787, 186.81170591341402, 126.24122468464736, 89.07017959220116, 68.56336233882212, 76.47967154953653, 67.5776566486386, 76.77799952416308, 86.59858422050843, 81.14390172609035, 71.68983719497749, 75.53144435632976, 70.80443735158838, 79.4917344665214]",4993
