Setting,Seed,Modes,Major-Modes,Minor-Modes,HQS,Real-KL,Real-RKL,Real-JSD,Real-TVD,Uniform-KL,Uniform-RKL,Uniform-JSD,Uniform-TVD
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,10,3,3.0,0.0,0.99328,5.265801272232545,1.6379230206226802,0.4051076014204984,0.7474808061420345,5.265801272232545,1.6379230206226802,0.4051076014204984,0.7474808061420345
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,10,7,7.0,0.0,0.88148,2.8873857262941085,0.9598060129796646,0.2776348759322359,0.6192418426103647,2.8873857262941085,0.9598060129796646,0.2776348759322359,0.6192418426103647
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,9,8,8.0,0.0,0.9674,0.9026190897396017,0.30802489836343194,0.0962746256144782,0.2750719769673704,0.9026190897396017,0.30802489836343194,0.0962746256144782,0.2750719769673704
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,9,5,5.0,0.0,0.96508,3.0681614607164445,0.6811797064413286,0.20744398612349302,0.4941618682021753,3.0681614607164445,0.6811797064413286,0.20744398612349302,0.4941618682021753
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,10,3,3.0,0.0,0.99424,5.138859755793945,1.3805265739801422,0.3737306175939657,0.7464011516314779,5.138859755793945,1.3805265739801422,0.3737306175939657,0.7464011516314779
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.9806,2.3871522146461643,0.9339636289014324,0.27099888077779943,0.6172424824056302,2.3871522146461643,0.9339636289014324,0.27099888077779943,0.6172424824056302
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.95644,2.3154127849698773,0.9690167918742616,0.2744110767741179,0.6161628278950736,2.3154127849698773,0.9690167918742616,0.2744110767741179,0.6161628278950736
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,11,7,7.0,0.0,0.95844,1.9740329900580225,0.6849733698254787,0.2063374279283483,0.49480166346769033,1.9740329900580225,0.6849733698254787,0.2063374279283483,0.49480166346769033
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,10,6,6.0,0.0,0.8324,1.999624703525786,0.7338539667227797,0.2145888270353392,0.4948416506717851,1.999624703525786,0.7338539667227797,0.2145888270353392,0.4948416506717851
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,11,6,6.0,0.0,0.84548,2.5159522839285424,1.0077092354043784,0.2835361113632635,0.6184021113243762,2.5159522839285424,1.0077092354043784,0.2835361113632635,0.6184021113243762
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,12,8,8.0,0.0,0.97884,2.143642533645239,0.9546417434776064,0.2691478375998242,0.6130838131797824,2.143642533645239,0.9546417434776064,0.2691478375998242,0.6130838131797824
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,11,5,5.0,0.0,0.75208,3.192814991218137,1.3366472016895954,0.3612402360366753,0.7428822776711452,3.192814991218137,1.3366472016895954,0.3612402360366753,0.7428822776711452
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,12,5,5.0,0.0,0.9758,3.099990622446807,0.718338794028961,0.21373295124146613,0.49488163787587974,3.099990622446807,0.718338794028961,0.21373295124146613,0.49488163787587974
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,12,3,3.0,0.0,0.98132,4.671958869193376,1.005720582269703,0.2930684443107559,0.6248000639795265,4.671958869193376,1.005720582269703,0.2930684443107559,0.6248000639795265
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,12,8,8.0,0.0,0.97888,1.3851636204900564,0.5173393303872087,0.155821446235187,0.4215451055662188,1.3851636204900564,0.5173393303872087,0.155821446235187,0.4215451055662188
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.8-g_alpha-1-epoch_step-400,11,8,8.0,0.0,0.81848,1.2406615704553083,0.5569276369388275,0.15968373936245106,0.42462412028151,1.2406615704553083,0.5569276369388275,0.15968373936245106,0.42462412028151
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,12,7,7.0,0.0,0.97288,2.3333300568505564,1.1160515826934942,0.29327578603956134,0.6154830454254638,2.3333300568505564,1.1160515826934942,0.29327578603956134,0.6154830454254638
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.9-g_alpha-1-epoch_step-400,12,7,7.0,0.0,0.9712,2.2489607225947816,1.01278221284079,0.27954287063635963,0.6146433141394754,2.2489607225947816,1.01278221284079,0.27954287063635963,0.6146433141394754
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.5-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.95364,2.3246057927423704,0.9289526763964521,0.2688327311639225,0.6159628918746001,2.3246057927423704,0.9289526763964521,0.2688327311639225,0.6159628918746001
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.7-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.98344,2.66110367528535,1.590714059037614,0.3743596352550216,0.7444017914267435,2.66110367528535,1.590714059037614,0.3743596352550216,0.7444017914267435
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-0.6-g_alpha-1-epoch_step-400,13,8,8.0,0.0,0.98236,3.068331007647014,1.330827437514573,0.35899098624959935,0.741882597568778,3.068331007647014,1.330827437514573,0.35899098624959935,0.741882597568778
-major_weight-1-dataset-polar-non_saturating-d_layers-4-g_layers-4-d_alpha-1-g_alpha-1-epoch_step-400,13,6,6.0,0.0,0.97096,2.6222746353634276,0.9598656006955465,0.27732015868218063,0.6190818937939859,2.6222746353634276,0.9598656006955465,0.27732015868218063,0.6190818937939859
