setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.8-g_alpha-1,25,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.8,1.0,True,False,"[0.06995627732667083, 0.2291276285654799, 0.20255197644329437, 0.36112846137830523, 0.18185062907111627, 0.26078938758514025, 0.3259867344814253, 0.2592576068528598, 0.29373010915796677, 0.3102227774307724, 0.13100443175396329, 0.31615656881115967, 0.2996936438535439, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1605.4714333647134, 760.3919624596697, 501.26083238413275, 507.2957784918167, 445.9304117621002, 395.28445650979825, 452.92639953276694, 406.2159509745593, 383.4368199286059, 397.8135335166435, 351.29646055294984, 409.9691157175271, 365.65199820361704, 1467.374226254218, 1467.2172306687098]",7105
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.8-g_alpha-1,25,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.8,1.0,True,False,"[0.29255524820796525, 0.034353529044347283, 0.2959906011124, 0.4738258826328783, 0.2231046072395229, 0.23979060706106303, 0.36743404419856635, 0.19814996579518754, 0.24057880491359568, 0.2881383659022635, 0.4992266738050623, 0.4990333422563279, 0.49901847059873294, 0.4990630855715178, 0.49891436899556824]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1525.5452568526296, 1305.5581620480025, 649.9456080662744, 579.8227588508703, 555.418826495815, 435.1143221417476, 349.20667046339486, 393.9763279188858, 384.4932230256866, 393.57543442726956, 1869.700607206235, 1874.1838954518787, 1879.372342317096, 1882.6028011561098, 1874.2496909173026]",7094
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,25,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.22007078909015199, 0.20720680527051547, 0.14667915885904642, 0.10542518069063977, 0.13519823919574075, 0.17967936706225276, 0.17341839921477648, 0.14357098242170072, 0.1134112608191309, 0.571577288004521, 0.09596680646024806, 0.26861187948008686, 0.08685048035454032, 0.1562565063501978, 0.11402099878052407]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1633.4466312620016, 1400.0075345635878, 1422.5915848054306, 937.6991224678395, 1384.5962902711008, 869.8993665198857, 682.3562828534878, 760.3733800399502, 619.664801104888, 700.9733834357339, 546.0596341127857, 583.2444685748235, 490.64804156131845, 546.4443350304873, 500.4652901289039]",7186
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,25,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.17981321198060735, 0.20179352190595165, 0.201674548645192, 0.3422711995479016, 0.18748698729960442, 0.2209036019154695, 0.19996430802177212, 0.24202135570030636, 0.20490169834329736, 0.26059605603640584, 0.1865500728711222, 0.23656345736295767, 0.2773564141459207, 0.2734154248832575, 0.2283989173433271]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1996.118168020334, 1053.1884571034448, 631.5037200091258, 527.6803844853191, 473.5696431077754, 409.759147155459, 388.8881637929569, 371.5246102157439, 369.63856104499155, 313.0202044813798, 335.5277432756566, 344.390538502709, 422.1970226151907, 352.89560819989674, 327.2110354080396]",7134
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.6-g_alpha-1,25,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.6,1.0,True,False,"[0.2199964308021772, 0.088962255733024, 0.2248892061509176, 0.4088218672853276, 0.261205793997799, 0.19102644180720382, 0.26380833407691623, 0.20198685345468606, 0.2609083608458999, 0.2867255584307427, 0.2210374468338241, 0.29139525891555873, 0.2915142321763184, 0.2771184676244014, 0.3240534189940811]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1757.8141136338918, 1142.8898946383983, 778.7169853706323, 638.9509065164516, 647.1430653760408, 459.22655249700824, 442.9195022110507, 555.1872644786283, 394.7125989017045, 401.9329730786876, 368.54030562240473, 508.2964398166039, 396.84420263292554, 476.64314415458625, 364.6256936468078]",7110
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1,25,0.8,100,64,False,150,10,0.0002,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2448.26413123021, 2448.9524834762233, 2448.4335889601325, 2448.8014065437224, 2449.4564829986653, 2449.4604211933724, 2449.9317772333247, 2449.852160955308, 2450.4325679135627, 2450.844534952651, 2451.041652499207, 2451.648061578924, 2451.915688654032, 2452.981586847816, 2452.6742499225634]",7082
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.5-g_alpha-1,25,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.5,1.0,True,False,"[0.5336545611373844, 0.3383599536004283, 0.24942744118259422, 0.20500579994646204, 0.13800898248118734, 0.5048630320335504, 0.19572588560720977, 0.4825406739835222, 0.556497427203236, 0.19626126528062818, 0.2940572856250558, 0.2026412063888641, 0.18750185895719937, 0.34667321019600844, 0.2936706225275869]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1803.821354102227, 1921.8768437431042, 1687.9700116336435, 1203.255880111009, 1116.819613809751, 1098.7054344825033, 898.7932159198913, 615.0739952944662, 654.7750468252668, 589.0571252698614, 702.4354628126566, 596.5496821363813, 523.4194555446934, 637.3910955839099, 916.7006087197169]",7087
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,25,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2187.683906592206, 2187.1012428219824, 2189.051473284912, 2188.6345499386434, 2187.2731782991386, 2187.3396901952055, 2187.0979234050105, 2188.582536411093, 2186.3943400599287, 2188.026131457552, 2188.606551764126, 2188.187386619414, 2187.097990652811, 2187.842539649772, 2189.2881357252545]",7157
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.0,True,False,"[0.2720769756997115, 0.48343297343921954, 0.19154694982302728, 0.15970673091222748, 0.18646084292555248, 0.4191279259986318, 0.47532792004996877, 0.2825020076737753, 0.34993010320930373, 0.2442521043395497, 0.28801939264150384, 0.2981172481484786, 0.3176883495434401, 0.2601647779661521, 0.21543083192052587]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1692.3953388676043, 1452.8314163486739, 978.2838455289516, 720.6428660697843, 688.1979872955117, 517.4087711669949, 597.9276344632517, 449.00785132226815, 429.5659284411204, 442.4829522423429, 449.7438581974866, 371.9619193052531, 373.66283617768977, 345.40575418447884, 337.5039142463338]",7095
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1,25,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.0,True,False,"[0.47848071146009935, 0.25470687962880345, 0.32137652062698907, 0.1766604205704768, 0.35205675024538235, 0.28630915201808393, 0.18765057553314893, 0.4241248029505369, 0.18574700336099462, 0.24071264983195026, 0.34954344011183486, 0.31997858481306324, 0.24289878349840874, 0.2947711251896136, 0.03305969483358615]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1586.0572398018865, 1380.0450873567133, 1278.5245934188881, 965.1977082402932, 721.6599766483816, 572.9648665005095, 636.2031665895561, 757.3173022908109, 499.37216357056377, 715.5412849418735, 1172.143958490432, 402.3304321807559, 1238.239285546957, 1122.123123318354, 891.205906186869]",7150
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1,25,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.0,True,False,"[0.4688290056809732, 0.21941643615597395, 0.382275958478332, 0.20503554326165194, 0.39854555188721336, 0.24092085303827965, 0.24429671931233454, 0.44322001130245975, 0.28351328039023227, 0.31547247256179173, 0.27204723238452155, 0.49882513904999853, 0.27124416287439396, 0.24045983165283602, 0.26986109871806313]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1863.9825940875091, 1418.6556544350074, 887.8086923405262, 840.7231314146625, 530.3132879025516, 535.3311219497466, 581.264936977796, 414.39608398565815, 464.56421976289175, 343.26177652460774, 343.94101515530133, 1707.2390900895336, 466.51740029365715, 378.8749853415088, 595.6301561056712]",7219
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,25,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.23550756967371583, 0.13101930341155826, 0.1141102287260938, 0.1908331102584694, 0.15497754379703163, 0.2619047619047619, 0.18710032420213557, 0.36396894797894175, 0.17456351684958807, 0.24127777282055857, 0.33328871836054846, 0.17865322268820083, 0.3117991731358377, 0.499003598941138, 0.4981707861158205]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1739.16170566645, 1189.5002159439657, 876.2936673440483, 705.9441935663449, 652.1379944258474, 535.4473101223427, 468.88041217310524, 474.0051599205101, 419.58086171118657, 412.70723751682044, 342.467965549258, 356.56535208531477, 339.50355024873784, 1913.76494115405, 1924.6706360149535]",7165
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.5-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.5,1.0,True,False,"[0.5592486838583028, 0.2910383391332798, 0.23211683174206596, 0.3926712471372059, 0.11183486511406561, 0.496653877041135, 0.21953540941673358, 0.2475238690104399, 0.47210077035186343, 0.04358882841081467, 0.05680973201273014, 0.25769608280538947, 0.16891228696350497, 0.0890961006513786, 0.1932423187888522]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1753.5411798677167, 1791.5608273870532, 1327.3692035054037, 1845.6381932841705, 1074.8170984239441, 1168.6740577655653, 1120.1549827673139, 1027.4958175558106, 1049.0514562453639, 973.8949038393166, 982.6390211164062, 1017.1234682530092, 848.9569851145429, 779.8462326322785, 1144.6782310039503]",7155
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-1-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,1.0,1.0,True,False,"[0.12572499330775408, 0.21540108860533594, 0.22466613128699325, 0.18025936170845602, 0.3042889860503852, 0.21224829719520538, 0.4344159900062461, 0.3582284881472889, 0.30396180958329616, 0.3667202046340085, 0.19678177329645163, 0.2593319651408346, 0.4999702566848101, 0.49995538502721515, 0.4999702566848101]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1839.3989410564668, 906.7859600016616, 617.5636199482415, 574.9725354729733, 457.8810891109217, 427.8176747846944, 408.5136636815198, 369.2485535644571, 355.1136363052942, 413.60872147987493, 356.1800288001036, 369.6179309540362, 1506.1293314983727, 1510.1675223689936, 1505.721491753703]",7100
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,25,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.18262395526605396, 0.19023824395467118, 0.2131703399660926, 0.2479254037655037, 0.318729365575087, 0.2767615478421225, 0.21416674102495464, 0.30837869188899797, 0.2772225692275661, 0.25788941435412394, 0.44991225722018974, 0.1535498646679159, 0.1906695220249249, 0.2465869545819577, 0.23531423812498142]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1721.6029383771495, 858.2136427675252, 562.2931316250767, 471.2401788776999, 434.4705194002495, 440.9145782629712, 423.8102083611675, 422.5366159669875, 368.22269564921385, 386.65396534793854, 412.46192577580155, 355.0484239378727, 395.42094920223076, 362.1778539331515, 355.36303446826923]",7194
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.7-g_alpha-1,25,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.7,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33012105529282293, 0.0849171648671961]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2519.629868736465, 2520.4283102514146, 2519.21336115882, 2519.696335316154, 2520.573099784196, 2520.243585824481, 2520.2446554340204, 2518.8813302970398, 2521.036441754661, 2519.0380115855473, 2518.183751989924, 2518.8892453399144, 2519.171577949404, 1570.1604619996979, 1607.4325557277061]",7149
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.8-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.8,1.0,True,False,"[0.1510365545343684, 0.17004253294072158, 0.33160822105231846, 0.31165045655988816, 0.32198625858838226, 0.2935070342940424, 0.328440557984593, 0.31933910353648015, 0.24194699741233158, 0.49779899467594657, 0.4950477380208798, 0.4961631123405015, 0.49366467386454893, 0.49495850807531006, 0.4955236310639184]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1716.9647454351705, 1453.7135238674232, 710.0863745436027, 570.6481444031269, 560.7352402543402, 509.81160809083644, 423.74918908393624, 556.7222583691755, 405.16145842511514, 1519.4640640706357, 1530.4414874901577, 1520.641361383175, 1529.6388407033344, 1525.6428714992558, 1525.7306115354909]",7168
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,26,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.0007138395645578656, 0.0004907647006335326, 0.000446149727848666, 0.0005651229886083103, 0.0005353796734183992, 0.00047589304303857706, 0.00047589304303857706, 0.00032717646708902174, 0.00043127807025371046, 0.000446149727848666, 0.00041640641265875496, 0.0003866630974688439, 0.00028256149430415514, 0.0002974331518991107, 0.0002974331518991107]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2416.5277101842057, 2416.3284873547072, 2416.2544729637034, 2416.220480775388, 2416.5216136540785, 2416.5395350653016, 2416.5728154811563, 2416.641072083304, 2416.401671494119, 2416.3940828260006, 2416.248846451519, 2416.5417714767805, 2416.569335633573, 2416.8533710872575, 2416.483738998387]",7138
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.7-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.7,1.0,True,False,"[0.29094910918771005, 0.4425359150530918, 0.20137711549329287, 0.24078700811992504, 0.22942506171737903, 0.23399066059903037, 0.2485202700693019, 0.33135540287320425, 0.3349097290383986, 0.23440706701168912, 0.2749918205883228, 0.28708247821302163, 0.28940245679783466, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1567.536019820514, 1327.985272556757, 739.2799603378603, 531.7450701701814, 559.7561210986191, 422.8656459989211, 540.6809786615929, 458.3429527505182, 447.98820203848027, 436.41744186272535, 351.27832103779224, 389.33560524485165, 418.315058248151, 1597.0598884371357, 1602.738816849643]",7169
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.9-g_alpha-1,25,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.9,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2333.893762703414, 2333.0738250774075, 2332.2214142610615, 2331.91993199437, 2331.1019642261435, 2330.9505084141438, 2329.5480217822546, 2328.271389067865, 2327.890025458919, 2326.503994887224, 2324.7771410989835, 2323.643923007055, 2322.332998142112, 2319.708052439633, 2316.359452300239]",7192
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-1-g_alpha-1,26,0.8,100,64,False,150,10,0.0003,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2645.363460404396, 2646.3117922343417, 2644.049550114155, 2642.2612733213505, 2639.5779261510243, 2634.59336266249, 2624.8059793996244, 2356.904317227128, 2356.8288853174845, 2357.0215781337747, 2357.1872955913223, 2356.919740465457, 2356.948725135359, 2356.808130569298, 2356.8359201731746]",7143
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1,26,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.0,True,False,"[0.13527259748371553, 0.0827756461735225, 0.32281907141369975, 0.32359239760863745, 0.31646887362065373, 0.12576960828053896, 0.43788108622587074, 0.3363522798251093, 0.34448707652954996, 0.23091222747687457, 0.3058802534130454, 0.3034859165402576, 0.2135718747211564, 0.1404330626691651, 0.1875613455875792]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1356.4183221276003, 873.2434707208861, 562.779716819141, 509.7161901873137, 722.4683079925421, 408.7876714133804, 440.22660965592354, 439.5589053545564, 342.16954096657764, 348.92236840522946, 341.03773404088406, 398.99660507886074, 360.7027283712432, 338.85764102490293, 331.17000095923095]",7073
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,25,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2431.4238474894223, 2431.3884333231726, 2431.334570273622, 2431.496762494714, 2431.446469007083, 2431.4099688507663, 2431.432965637181, 2431.6354933924586, 2431.3067899855037, 2431.559622147404, 2431.5158609516902, 2431.3843904531623, 2431.499087102545, 2431.379645851211, 2431.442658639208]",7230
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,26,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2116.996218646502, 2117.5047655003677, 2117.290133749689, 2117.304503060051, 2117.370324720835, 2116.71052957756, 2115.745811770209, 2116.321084806809, 2116.8816881171265, 2116.4908736756083, 2116.9124697159996, 2116.1765723024505, 2116.681659567358, 2116.189556173699, 2116.296021303446]",7218
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,25,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2284.5736459739155, 2284.61332156111, 2285.8371019550527, 2285.561371373016, 2284.3015272475686, 2284.538815504367, 2284.3640312762113, 2285.451591136839, 2283.6559967041107, 2285.3103675302696, 2285.217710649514, 2284.820407325347, 2284.27434646604, 2284.5366612139856, 2286.2186150341317]",7259
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.9-g_alpha-1,26,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.9,1.0,True,False,"[0.0, 5.948663037982213e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 0.00046102138544362156, 0.012031170994319027, 0.002394336872787841, 0.0009220427708872431, 0.0001338449183545998, 0.0018292138841795307, 0.00023794652151928853, 0.0029445882038011957, 0.007019422384819012, 0.027066416822819073]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2646.6525649185496, 2647.4830005553836, 2646.940432455218, 2647.0591584365434, 2647.1567149296666, 2646.748224432701, 2646.334916913985, 2646.6549986273603, 2646.97506961987, 2646.768103205031, 2646.9119917142557, 2646.5125139261945, 2646.6495437312774, 2646.59320904532, 2646.73367606581]",7252
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,26,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.23269682638826925, 0.26663394901995774, 0.5159870319145772, 0.24126290116296362, 0.3382558519972636, 0.21885131316736564, 0.13549567234763987, 0.20412837214835966, 0.491984176556319, 0.33132565955801435, 0.25283305077183904, 0.24396954284524552, 0.37037863240236757, 0.20171916361797687, 0.6081318223729217]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1758.470265971338, 1696.0654170978887, 1241.0711494486807, 735.9237051742248, 1109.7375865276524, 633.013199388588, 587.7771852891858, 528.8402959596119, 455.3722485215437, 463.473597824883, 475.34790609484344, 458.3174593622871, 1365.516664678062, 984.8853429120411, 756.1991370125606]",7256
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.8-g_alpha-1,26,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.8,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2635.492180433592, 2636.4250143494514, 2636.0982405144123, 2635.5622617953204, 2635.925722005747, 2635.1731733813394, 2634.536291013354, 2634.6917885353782, 2635.622573706407, 2635.2241632297428, 2635.508236206339, 2634.965194096692, 2635.473194658689, 2634.545494282872, 2634.9655452183315]",7270
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,26,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.06910859284375837, 0.6005175336843045, 0.26600933940096966, 0.5178757324291365, 0.3456916807947414, 0.3498111299485441, 0.15853186996222599, 0.5773177478361738, 0.6483596561672764, 0.25955504000475893, 0.18399214776478987, 0.27366824306237175, 0.4185181880372386, 0.19293001397935813, 0.2669611254870468]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1658.9106231464036, 1405.8650909599887, 1030.7311262011262, 1134.7895189407045, 838.8528478558073, 764.293117222973, 521.608763809207, 518.2070982486186, 636.1332283314312, 463.6024687137792, 429.17055724722604, 447.2205813183896, 445.1348036939298, 362.6908443223965, 433.6684604822692]",7254
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.8-g_alpha-1,26,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.8,1.0,True,False,"[0.15230064542993962, 0.08496177983998096, 0.2844650664763094, 0.19141310490467267, 0.1214419559204069, 0.2587370988370364, 0.4991671871746825, 0.2540822700098153, 0.157520597245769, 0.2178549121085036, 0.25186639302816693, 0.2704708366794563, 0.21861336664584635, 0.19630588025341306, 0.2644478153534993]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1213.5325307891535, 802.009697229475, 539.0956586610055, 460.0696434214633, 432.28811809746117, 434.93053224589994, 1167.0408132061984, 371.45114013632065, 464.62131729677435, 450.6683747202794, 377.16723895795803, 319.980101570565, 367.85510414322334, 366.541019649442, 319.22655391611124]",7291
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,26,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.11440766187799292, 0.16678563992742632, 0.2273579013116802, 0.23034710448826626, 0.1667558966122364, 0.27616668153832424, 0.248163350287023, 0.26220219505666104, 0.36325510841438385, 0.32378572915737186, 0.27588412004402013, 0.25952529668956903, 0.08500639481276583, 0.4987656524196187, 0.2800481841706077]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1259.003861738561, 620.452551300833, 516.183900054931, 396.0401463540502, 375.2400802848208, 385.57084455573477, 376.9023408642727, 371.32130753027377, 314.7385830628657, 357.0064769716596, 382.17103539255095, 349.3747713972625, 1562.1470027353585, 1621.1060546501317, 312.64755844038905]",7179
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,26,0.8,100,64,False,150,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.2268225216382618, 0.13345825525713095, 0.12666190773623628, 0.24963564438892358, 0.09828678504506112, 0.092977603283662, 0.1988638053597454, 0.23335117932244728, 0.1902679872698611, 0.19046131881859552, 0.25626840367627374, 0.3425091460694209, 0.1675887094375539, 0.2717349275750275, 0.3183575741352131]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1255.625931285272, 631.8710669803113, 482.2293908433926, 437.742435875246, 380.19378924971807, 470.7985142383693, 415.15520702163053, 353.281291838754, 357.3602554939216, 348.97269465804766, 323.36699005992114, 571.2435694075084, 430.7500179794049, 396.91296473379816, 478.59308151785876]",7126
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.7-g_alpha-1,26,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.7,1.0,True,False,"[0.1507986080128491, 0.2080991047262128, 0.19654382677493235, 0.22997531304839236, 0.17028047946224087, 0.2770887243092115, 0.2556586657148806, 0.19878944707177063, 0.3627048570833705, 0.2968829005680973, 0.30717408762380655, 0.2955147080693614, 0.3771898515808572, 0.1706076559293299, 0.1965884417477172]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1882.4016574826865, 1112.807088947865, 694.3816936954145, 651.9120251117638, 507.4423475669487, 455.6590025327989, 433.82730616405615, 441.54520868466943, 388.25802416400256, 375.15485672057275, 368.6576046188652, 369.1011531854688, 330.5584188401872, 373.9181855155143, 330.91829340266895]",7132
