setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.7,1.0,True,False,"[0.08151155527795129, 0.053761042205764255, 0.07501264090895571, 0.1400315279141013, 0.18080961303946938, 0.14850837274322595, 0.1340531215609292, 0.1078938758514024, 0.14727402516284466, 0.08963148032479701]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2084.806342548409, 1514.816397342993, 869.7200955646608, 793.0524962785116, 704.2860498777463, 589.0309789732069, 520.3856083389653, 490.67452580405643, 441.19142087782416, 451.50463456723855]",5089
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,2e-05,64,0.9,False,1.0,1.0,True,False,"[0.11239998810267392, 0.06323428809375092, 0.1996966181850629, 0.13339876862675112, 0.24814847862942804, 0.10819130900330151, 0.061955325540584756, 0.07074447517920347, 0.23821421135599774, 0.33171232265548317]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1331.7124752488758, 1193.979134738373, 876.8574592362022, 757.7896176746995, 609.3969749588082, 622.1370685241925, 512.2065441670943, 479.06971678007426, 470.77014895157754, 453.7966958725076]",5028
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.9,1.0,True,False,"[0.020567502453823504, 0.12154605752357157, 0.12678088099699591, 0.1422325332381547, 0.10897950685583416, 0.21052318491419053, 0.13015674727105084, 0.09235299366467387, 0.17376044733946044, 0.19962225989708812]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1738.4100175404337, 1129.4005362451005, 824.2684694373916, 764.2958920342392, 661.213093850037, 542.626312505924, 527.7709610806951, 505.34510445165665, 491.20545487157233, 435.7356638875938]",5102
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.5-g_alpha-1,11,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.5,1.0,True,False,"[0.1731804526932572, 0.4094316052467208, 0.011793224472799738, 0.05850510097855507, 0.29196038190416707, 0.11088307902798845, 0.06308557151780138, 0.0924422236102436, 0.13252134082864875, 0.28082151036554537]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1531.136212730101, 1299.8994153683889, 1584.6575698962238, 1245.8093511719594, 1332.3030619028286, 927.7633145664545, 1408.3839084200856, 1244.0999039422225, 879.5686158218853, 1036.142572330473]",5102
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,9,0.8,100,64,False,100,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.2332470777192826, 0.273236964992118, 0.23700960709080635, 0.17643734570655245, 0.17674965051604652, 0.17127688052110288, 0.05670563040956545, 0.017057791261413997, 0.10181136789506559, 0.10109752833050772]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1530.7751453001915, 1647.0591749651708, 1630.4087782956467, 1517.3814761758108, 1334.0612643607956, 1319.6255298247602, 900.1846061218303, 1031.8711311822321, 1351.398309254883, 1078.110062233971]",8751
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.7,1.0,True,False,"[0.13378543172421997, 0.09229350703429404, 0.2243092115047143, 0.20329555932304214, 0.16851075220844114, 0.22353588530977664, 0.2276553344635793, 0.15128937271348264, 0.28687427500669227, 0.18232652211415484]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1443.1462048532103, 866.9502307854809, 709.2026945295247, 510.69776949909146, 812.9537976682548, 436.0129093706471, 514.551111330911, 502.73153810167196, 433.2040194982628, 373.8036206951151]",5103
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.9,1.0,True,False,"[0.028330507718390293, 0.06048303143868416, 0.06452812230451206, 0.17435531364325868, 0.1308705868356087, 0.21888105648255554, 0.1543826774932334, 0.23146247880788792, 0.21590672496356444, 0.49991077005443024]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1468.5203532831129, 802.3241782410516, 680.3740799016125, 588.5630564355399, 551.3028686505613, 446.65380266193324, 410.99835496138985, 487.0838448817649, 387.0022061532104, 1749.5237327400419]",5303
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,5e-05,64,0.9,False,1.0,1.0,True,False,"[0.039484250914606944, 0.07874542696528955, 0.10819130900330151, 0.07263317569376283, 0.0802028494095952, 0.18466137235656285, 0.11219178489634454, 0.12078760298622884, 0.24031111507688646, 0.2993069807560751]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1629.682784951565, 881.4947517881997, 814.630555109115, 547.555511696929, 481.5183974136901, 553.1092451645445, 456.1922379118348, 439.38686767183617, 451.1692123225862, 392.42599557478]",5208
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.0869248386425151, 0.1797983403230124, 0.3081258737098837, 0.3340471728978912, 0.24472799738258827, 0.2925701198655602, 0.2832158472383332, 0.2966895690193629, 0.3924481722732816, 0.22590047886737455]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1801.7523935650415, 1047.0379260265063, 643.6802238556697, 510.9993756016356, 507.75127927193944, 445.84626512390446, 376.2682321384832, 393.49973169230907, 368.10955564180404, 387.4067967068504]",4677
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.9,1.0,True,False,"[0.4957169626126528, 0.3131822372921686, 0.27610719490794444, 0.35821361648969396, 0.1641087415603343, 0.39737069093721183, 0.1258142232533238, 0.2252907409059814, 0.2329050295945986, 0.25637250527943845]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1798.8609039657024, 1063.484486484796, 780.2538032298241, 636.0346634160283, 551.9813304191807, 508.77385713233434, 443.36627930678173, 424.30873797332333, 413.5241918182028, 400.6515475141764]",4716
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,0.0002,64,0.9,False,1.0,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2561.1927613040853, 2562.500536304979, 2566.1552554765267, 2567.296835606847, 2564.7472254298505, 2564.175874546687, 2561.8803289754424, 2564.897635651662, 2561.8345521039605, 2560.4888081574422]",4745
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.15997442074893667, 0.1533416614615865, 0.15072424972487433, 0.2637637191041313, 0.22774456440914903, 0.27884357990541625, 0.26700574045983166, 0.09614526635138752, 0.29295678296302907, 0.2859819755509949]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1576.7804377011646, 664.738784705065, 518.6945027090385, 435.69715199361053, 396.3263816446747, 392.04882300976783, 385.9445362572144, 394.2088410476913, 387.16622295444404, 352.07200145538536]",4909
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.031721245650040156, 0.1753517147021207, 0.18611879480086851, 0.1495345171172779, 0.4931739091639154, 0.4655126260372981, 0.4552809256119687, 0.453511198358169, 0.45487939085690493, 0.4452128134201838]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1587.9938335711774, 862.1238590535188, 627.3185680509105, 521.809876125571, 2095.01779881873, 1994.687123462467, 2001.5586927233423, 1994.908113586107, 1995.7751227290944, 2007.6183732738193]",5079
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,0.001,64,0.9,False,0.7,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2590.408047195921, 2590.9168386930637, 2591.2310702875684, 2591.5413522326535, 2590.848126510204, 2591.004990229756, 2590.950378590605, 2591.139017118149, 2590.5505228837674, 2590.2645468041037]",4812
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,11,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.607343624520389, 0.3037089914041819, 0.19301924392492786, 0.14142946372802712, 0.18925671455340412, 0.23498706165789238, 0.29726956366556617, 0.25704172987121143, 0.2305701793521906, 0.13256595580143363]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2081.1275162000966, 1405.4004412090608, 815.1003804283346, 636.2855369936206, 481.11670130176367, 623.5933638220586, 490.4571514871245, 435.40192470772354, 476.46134711255695, 459.2600051993704]",5252
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.5-g_alpha-1,11,0.8,100,64,False,100,10,0.001,64,0.9,False,0.5,1.0,True,False,"[0.404672674816335, 0.19883406204455548, 0.35222033847892686, 0.5486451919930996, 0.15062014812170965, 0.09282888670771244, 0.19843252728949168, 0.03554326165194373, 0.11925582225394843, 0.6852413670027662]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1714.6515534553712, 2096.6865119518748, 1286.8082637951125, 1620.5163827778458, 1080.0971010892554, 1281.7942207308806, 1242.506018106633, 1138.327500186533, 1393.679762505543, 1100.2913094883443]",4990
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.14055203592992474, 0.2154903185509057, 0.194982302727462, 0.12397013771154933, 0.20316171440468755, 0.24298801344397847, 0.44122720918473574, 0.2647006335326135, 0.22444305642306892, 0.22240563933256]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1652.72240586659, 793.7178384473623, 534.5663998232085, 428.086493314627, 425.4986603804887, 407.113415095911, 361.32605779782443, 348.59743494166173, 353.0961763745695, 383.1256974706257]",5299
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,11,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.18594033490972903, 0.11669789714761607, 0.14660480057107164, 0.405014722941019, 0.5730644537640165, 0.24944231284018917, 0.2393593289908093, 0.40263525772582615, 0.610704619136849, 0.31139763838077394]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1683.4518887432305, 1309.1866264116147, 1009.8919420111026, 1025.202877122507, 856.2472792795527, 726.8286720477774, 527.3928250197725, 809.9636864183492, 722.6133482854377, 589.9234979217667]",5304
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.7-g_alpha-1,12,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.7,1.0,True,False,"[0.08897712739061896, 0.17938193391035365, 0.08365307397162487, 0.16708307307932543, 0.16593795544451384, 0.1498022069539871, 0.1420392016894203, 0.0839802504387139, 0.11543380625204486, 0.1245798756729425]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2080.147272330479, 1591.1427949685526, 1235.0014094825433, 815.7524481292367, 832.4757385691232, 843.7350086653882, 704.9845277477584, 600.3350803123958, 636.9930025571775, 568.8911759726634]",4839
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.010558876892418429, 0.00782249189494661, 0.009413759257606853, 0.007867106867731477, 0.007435828797477767, 0.006573272656970346, 0.006662502602540079, 0.006097379613931769, 0.006677374260135035, 0.006305582820261146]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2372.282866391596, 2372.4493191132096, 2373.2539257684143, 2373.849579059324, 2373.0603890379375, 2373.005424859164, 2372.45806032312, 2373.260747760442, 2372.358881677328, 2372.0392003035076]",5312
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,11,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.5115552779512804, 0.22399690669522024, 0.14328842092739658, 0.3228785580440796, 0.22887481038636567, 0.12339014306534607, 0.40376550370304276, 0.09810832515392165, 0.12124862437167247, 0.5927545284197376]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2109.759106661776, 1800.386208603641, 1698.138707564612, 1256.1114744905622, 927.1726724812545, 795.5648969396752, 848.6155880752622, 1135.3237251698508, 1513.7585446961175, 1272.9431392423344]",5254
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.20415811546354956, 0.08603253918681776, 0.2734897831712323, 0.1561226614318432, 0.3322774456440915, 0.16644359180274235, 0.23454091193004373, 0.19197822789328098, 0.34661372356562864, 0.2585883822610868]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1781.612131952259, 742.5740004431195, 504.85962408509477, 462.64374453492564, 383.006979141197, 388.1145493717361, 354.05376107869165, 327.0327478014151, 333.4444052128508, 401.7723489876598]",5373
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-1-g_alpha-1,12,0.8,100,64,False,100,10,1e-05,64,0.9,False,1.0,1.0,True,False,"[0.160197495612861, 0.18186550072871122, 0.19145771987745755, 0.07840337884060557, 0.15109604116474823, 0.03631658784688142, 0.09978882246215164, 0.22068052705154517, 0.21581749501799471, 0.13032033550459535]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1841.7205908671158, 1526.2342291750392, 1252.1235753402125, 965.8563719776832, 927.6532020674433, 827.0303373327504, 741.6079858671023, 604.6982328798376, 573.935599881816, 546.3262896394654]",4819
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.7-g_alpha-1,11,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.7,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2465.1230933952415, 2463.8787595378762, 2463.2108842687203, 2463.0684900144297, 2463.7960443730312, 2463.4300773928244, 2464.4584288128176, 2463.2333951645346, 2464.7829982885128, 2464.678694958983]",5372
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-1-g_alpha-1,11,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2441.7619686279195, 2442.6138793497257, 2443.922265751021, 2444.06690034902, 2443.1613119897097, 2443.2584537667444, 2441.910971051239, 2443.177360576445, 2442.027162681227, 2441.5635809313007]",5126
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-d_alpha-0.9-g_alpha-1,11,0.8,100,64,False,100,10,0.001,64,0.9,False,0.9,1.0,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2423.2982710968963, 2424.8953560389064, 2427.050054441101, 2427.706464806074, 2425.6949485967425, 2426.3639815045544, 2423.609138870329, 2426.1114514692003, 2423.855430616803, 2422.8427779775816]",5576
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.5,1.0,True,False,"[0.057746646441212336, 0.04430266797537254, 0.16144671485083728, 0.22303024895154813, 0.2518812646857619, 0.20726629190089527, 0.09726064067100919, 0.12453526070015764, 0.0033609946164599508, 0.24188751078195175]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1776.8568971238344, 1893.3461801311491, 1154.2063243478449, 946.8512397942595, 870.4941026611241, 944.777163890345, 1815.5506337125726, 1336.6868187220434, 1490.512481108122, 1604.343754047759]",5333
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.9,1.0,True,False,"[0.2289937836471253, 0.37176169655869845, 0.10834002557925107, 0.10435442134380297, 0.2675262484756551, 0.23650397073257784, 0.292644478153535, 0.16355849022932095, 0.26731804526932573, 0.07028345379375986]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1594.030333694428, 1100.9465655987442, 766.2948906827364, 683.694470037862, 607.9501342172894, 472.62031856396834, 484.7971935271423, 966.8572199613598, 569.6785946104424, 435.36089709569114]",4883
non_saturating-n_epochs-100-epoch_step-10-lr-1e-05-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,100,10,1e-05,64,0.9,False,0.9,1.0,True,False,"[0.17138098212426758, 0.24670592784271736, 0.1537729395318402, 0.04842211712917522, 0.047232384521578775, 0.1985663722078463, 0.11068974747925404, 0.20643347907557777, 0.15188423901728088, 0.20362273579013118]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2350.789265561686, 1323.3908676246565, 1404.747185803075, 1019.1564224105446, 1126.7830444065485, 729.199239964486, 632.2919093122543, 535.2444005234754, 570.2666494778491, 568.2465688925154]",5563
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-1-g_alpha-1,12,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.015511138871538621, 0.1559888165134886, 0.24141161773891318, 0.26336218434906755, 0.15576574164956425, 0.12523422860712055, 0.17674965051604652, 0.19469974123315784, 0.21400315279141013, 0.1741471104369293]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1151.3151221978273, 633.5610799255794, 463.01521066772125, 448.08336985811343, 404.15140069600557, 401.1005452678912, 359.3307406511317, 397.6922853715637, 366.32297207558645, 353.3071656766049]",4822
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.5,1.0,True,False,"[0.24095059635346955, 0.17825168793313703, 0.3920317658606228, 0.20902114749710002, 0.54849647541715, 0.3041105261592457, 0.32494571844977843, 0.19822432408316232, 0.5788792718836442, 0.33232206061687636]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1943.1059468252963, 1352.8466704599841, 767.275766832146, 977.8488252018881, 898.3835770326843, 737.4916035337203, 650.6720187986946, 585.6652466109981, 641.4384083186824, 465.93772072966203]",4772
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.7-g_alpha-1,12,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.7,1.0,True,False,"[0.1885280033312513, 0.27460515749085396, 0.19828381071354212, 0.3140150501174861, 0.16443591802742333, 0.12278040510395288, 0.4540614496891824, 0.0630112132298266, 0.26046221111805123, 0.1690610035394545]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1924.8523656330299, 850.6947673661889, 674.8814824143958, 1040.8489162552714, 620.9837867750894, 574.4788301352824, 490.85723412144307, 510.1579239736002, 473.5866662320209, 443.39554419814]",4923
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.9,1.0,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2727.603162849507, 2727.58898291001, 2727.7239605692353, 2728.3750099959966, 2728.1598676540816, 2727.3181713035897, 2725.6741457301, 2728.8054208662215, 2727.199962770516, 2726.47575036191]",4843
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-1-g_alpha-1,12,0.8,100,64,False,100,10,2e-05,64,0.9,False,1.0,1.0,True,False,"[0.30135926950417896, 0.16346926028375122, 0.1130097260640671, 0.067889116920972, 0.15069450640968443, 0.11164153356533119, 0.19569614229201987, 0.11632610570774218, 0.11699533029951519, 0.14235150649891437]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1654.2283424986676, 1072.0321761325024, 912.4151156399471, 797.0943539338241, 762.5463707677782, 689.0292330745315, 573.1958831976276, 533.1467705052787, 472.2201405571577, 468.8392679103108]",5187
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.7-g_alpha-1,12,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.7,1.0,True,False,"[0.09633859790012195, 0.04000475893043039, 0.06628297790071681, 0.14386841557359983, 0.11912197733559382, 0.0934088813539157, 0.333110258469409, 0.20841140953570686, 0.11875018589571994, 0.0977960203444276]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1604.9160585716018, 1217.1354559849378, 959.5432788010753, 809.1550937784621, 722.3677196781105, 627.2599721359611, 549.9410108992554, 570.061001482688, 538.6426642932361, 529.4082111606197]",5482
non_saturating-n_epochs-100-epoch_step-10-lr-2e-05-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,2e-05,64,0.9,False,0.5,1.0,True,False,"[0.15001041016031647, 0.1242824425210434, 0.25302638232057345, 0.3378691888997948, 0.1095000148716576, 0.20038071443443087, 0.5726183040361679, 0.4384164658992891, 0.04311293536777609, 0.016061390202551977]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1676.5883477316793, 1361.5784518630717, 1084.1579855750654, 935.3136028213457, 1491.2417026112246, 1737.1805566048279, 1532.4261003044178, 1884.340095689699, 1668.3488987104065, 1902.449980898344]",5508
non_saturating-n_epochs-100-epoch_step-10-lr-0.0002-d_alpha-0.7-g_alpha-1,12,0.8,100,64,False,100,10,0.0002,64,0.9,False,0.7,1.0,True,False,"[0.16815383242616222, 0.1845126557806133, 0.23928497070283453, 0.29020552630796226, 0.18785877873947832, 0.2148508372743226, 0.2517325481098123, 0.2861009488117546, 0.27383183129591626, 0.26261860146931976]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1715.1629997695704, 701.9978624976118, 513.3675523811855, 500.13034708918804, 388.59250073683666, 365.02364745377804, 371.029515904497, 371.98448442535823, 428.3591928678138, 374.1076463366003]",4767
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.9,1.0,True,False,"[0.2564171202522233, 0.2603729811724815, 0.15875494482615032, 0.45490913417209483, 0.2285922488920615, 0.22380357514648583, 0.21174266083697688, 0.12811933018054192, 0.28389994348770115, 0.2644478153534993]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1496.269362894082, 588.5089294333095, 492.1575313147707, 462.9158784366491, 413.75625713432237, 591.191815810615, 388.1619141528913, 482.5937637401041, 352.88935182980504, 377.0635064122739]",5205
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.9-g_alpha-1,12,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.9,1.0,True,False,"[0.032881234942446685, 0.10871181701912495, 0.24866898664525147, 0.3097914993605187, 0.13484131941346184, 0.15634573629576753, 0.1633056720502067, 0.2920644835073317, 0.20795038815026323, 0.07246958746021831]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1695.3693383511875, 896.2541585106865, 609.7733816980895, 642.1646198364294, 439.9053839657968, 424.2331937308634, 395.7823534524939, 435.40482777202214, 360.04171592076614, 356.18718934542835]",5232
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,0.0005,64,0.9,False,0.5,1.0,True,False,"[0.21757235061419947, 0.9747181820885756, 0.1554831801552601, 0.16990868802236697, 0.2731774783617382, 0.45788346569108596, 0.27530412539781685, 0.11654918057166652, 0.09711192409505963, 0.09276940007733261]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2082.023602601913, 1930.610990938811, 1642.397724932408, 1129.8850858288538, 886.4728766986668, 946.3076487954188, 1281.5082362640355, 944.4291459767303, 979.2163588667004, 978.3733139218248]",4848
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,5e-05,64,0.9,False,0.5,1.0,True,False,"[0.5031825347253205, 0.018753160227238927, 0.006781475863299724, 0.05112875881145713, 0.03137919752535617, 0.0737782933285744, 0.27674667618452753, 0.0745516195235121, 0.011391689717735938, 0.5725439457481931]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1487.7971717551543, 1749.554101172921, 1389.2336691491614, 1375.7074552503373, 1061.3189052401126, 1088.6491460906745, 1203.4298702551762, 877.1745097580069, 944.033986017284, 910.767926994062]",5306
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.5-g_alpha-1,12,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.5,1.0,True,False,"[0.7133190565420422, 0.21125189613634335, 0.4619731715296987, 0.19850688557746646, 0.09947651765265757, 0.2420808423306862, 0.157862645370453, 0.2209036019154695, 0.251851521370572, 0.19938431337556883]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1761.205049700783, 1007.6850337491701, 701.0282514420944, 530.5861907811261, 508.28180147147987, 578.0874800227357, 472.63891296509064, 571.356784056175, 638.182720085023, 415.512116317268]",5359
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-d_alpha-0.7-g_alpha-1,12,0.8,100,64,False,100,10,0.0001,64,0.9,False,0.7,1.0,True,False,"[0.2085303827964665, 0.09751345885012344, 0.1225127152672437, 0.22670354837750215, 0.24312185836233308, 0.16202670949704054, 0.2560453288123494, 0.07791261413997204, 0.3066238362927932, 0.2763451414294637]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1581.4458385128228, 859.1115095077384, 582.8940707846059, 463.1001638659807, 522.1401686701067, 408.7363794559499, 395.88443319894986, 373.7466298067063, 372.0369215843348, 386.18523481277566]",5247
non_saturating-n_epochs-100-epoch_step-10-lr-5e-05-d_alpha-1-g_alpha-1,12,0.8,100,64,False,100,10,5e-05,64,0.9,False,1.0,1.0,True,False,"[0.0538800154665239, 0.2610570774218494, 0.13548080069004492, 0.16947740995211327, 0.13842538889384612, 0.19548793908569048, 0.27060468159781087, 0.1858511049641593, 0.2740846494750305, 0.1081615656881116]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1530.9845588152436, 781.7240847891542, 604.7574784734354, 513.1827921494303, 449.82445560504857, 418.11949836577696, 384.0461976225147, 378.8507536840518, 362.2730740053223, 388.4268967262169]",5237
