Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,5,82.2831593339397,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[749.3215642375736, 139.5545169427295, 103.16939558529941, 71.85512182622915, 63.92733040014832, 61.509687617369536, 58.87391871818727, 66.92218254771228, 70.36340313667495, 82.2831593339397]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,5,57.680818641144015,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1152.9894914920512, 405.64647436690905, 186.55836155763984, 123.95313362464219, 95.51456774601559, 77.24753374518457, 62.94740256757393, 67.40958445150943, 43.718131362814006, 57.680818641144015]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,5,43.731095788904895,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[640.0263360495092, 186.67623954420742, 131.80553191584238, 72.02533244926076, 62.80578018437279, 39.33908286192354, 43.82225134988744, 55.184719854619516, 63.88633952403097, 43.731095788904895]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,5,120.19432629895311,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1810.1091975587894, 2335.2126910178886, 809.9511456488058, 1042.5393314226026, 480.4910161378957, 393.5585514663087, 266.66245809460884, 202.73761085478282, 129.8559922547597, 120.19432629895311]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,5,67.57733091205557,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1466.4743676798867, 1423.1939538661024, 365.5631014871467, 232.30460638132172, 167.68116642779148, 115.85323912105378, 113.08308403575109, 95.94052323453661, 66.42794874819197, 67.57733091205557]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,5,216.73517306098825,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1634.059212865909, 1566.674675737358, 1025.7575894261815, 770.8473781596538, 228.83221793380108, 151.83948709039032, 272.77502850273413, 158.0308389714644, 79.09376685875804, 216.73517306098825]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,5,67.73021130384541,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1362.344726954741, 1692.8377281952135, 420.23730611281735, 237.20865755564148, 248.53512134144432, 140.30920387648496, 144.3844979585981, 77.1572207114616, 53.95935217400768, 67.73021130384541]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,6,113.64228815622221,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[560.1857092668802, 145.2937927268972, 81.19385866685809, 51.83567196329636, 56.36986660275329, 77.77095014664428, 77.88537775282009, 85.15076343617818, 99.91023866309092, 113.64228815622221]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,5,1958.2254105523857,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1958.2826036412287, 1958.1406899621068, 1958.4283361267476, 1958.2817848473496, 1958.0130930174455, 1958.1971094262105, 1958.0050446378402, 1957.7125040520123, 1958.25797226015, 1958.2254105523857]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,5,108.18779979758153,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[383.9093245926133, 99.85559495269126, 72.23595455622603, 49.88958371779654, 39.978480369731415, 53.82225986012622, 49.89598558319824, 66.67722008120813, 85.53593427882856, 108.18779979758153]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,6,62.8601945453413,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1108.2223171808141, 345.98728262563475, 223.04510294251895, 136.8519443896596, 100.09548050934586, 71.73073051718859, 85.68719994143817, 66.58689900209413, 56.77289435176215, 62.8601945453413]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,5,55.78340193940585,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1099.9952111506395, 701.1988807955952, 558.0077744771548, 150.42252521789374, 113.10042482194456, 118.28648373191595, 65.33621166470266, 81.8676755147626, 47.710785438119956, 55.78340193940585]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,5,37.89946569619008,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[844.9771371194919, 266.49042905723013, 169.9690521038009, 81.32936279396176, 165.1088117772407, 51.88019300598671, 55.8191824307188, 124.51541257330337, 42.42456713348338, 37.89946569619008]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,6,78.17736319254732,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[274.22332488580844, 127.64190991514647, 60.684782586147094, 54.19337490380519, 46.416547659492835, 49.365313362475604, 69.30288613697007, 66.0178663120198, 85.98662839603446, 78.17736319254732]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,6,78.2571879554232,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1119.1830835923633, 365.02356641029974, 169.74680141499618, 159.5526354849378, 92.36144855478074, 60.20858238516371, 69.13358812360343, 56.0350827790611, 82.5160308199537, 78.2571879554232]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,5,101.92277913499538,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1083.7377828129124, 248.05678056638317, 97.49939035324167, 70.42440357708165, 56.23052371263134, 112.33692653558069, 94.903382368635, 98.39918905459308, 89.63946486861312, 101.92277913499538]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,6,61.70606197740062,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[427.4374933278916, 147.39095283420625, 111.15411871938863, 95.14223012396383, 51.978292042538214, 61.575327941709475, 55.893132086795504, 61.08438492359892, 53.4305759853313, 61.70606197740062]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,6,83.561209835863,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[435.9628357514001, 132.4817971389083, 97.96183194810226, 83.19083841637848, 55.607337951821705, 46.54036588021131, 61.8885215887974, 57.70743266970862, 85.08881149295144, 83.561209835863]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,4,105.79004747174702,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[608.7868950145398, 242.7610156233211, 90.57760041624806, 63.296015504613706, 65.80093001809587, 68.17029901986507, 64.12098383145837, 66.16291003622212, 86.66118793347982, 105.79004747174702]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,5,93.39376090810197,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[312.36552747386986, 115.25394086265715, 87.58838490276139, 63.46206694775617, 47.44878179767716, 50.28592018032941, 58.84195111832696, 69.37431601035894, 92.00144034377934, 93.39376090810197]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,4,88.4884090924744,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1306.913457568369, 359.88391952609857, 184.99496889664783, 106.8296889208192, 120.90925810894714, 70.18778643563417, 42.36123609614992, 46.713037852896036, 54.96788680617453, 88.4884090924744]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,5,189.16518623004538,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1603.202363092444, 1397.7416064784709, 446.6373587418834, 580.9241732460209, 679.6556446906291, 561.8391108727101, 675.1027962088798, 467.3614305568177, 373.05035237717607, 189.16518623004538]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,5,79.07437047202689,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[606.6835582535474, 210.5741665669318, 79.87499859185618, 75.754367883143, 57.41646291936627, 53.80518402411485, 51.7022275689053, 56.61794244276007, 99.79557220378524, 79.07437047202689]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,4,55.31563924536317,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[608.7700953243876, 325.55334397334195, 105.85023991822572, 62.95542549483389, 59.20345793013257, 60.24978614402164, 53.862483891588795, 53.48412756185485, 54.3251181348013, 55.31563924536317]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,5,55.55246524074664,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1001.9335906204647, 223.39790740080457, 100.09498673617009, 61.1183496014653, 64.693061532088, 52.04735646153631, 62.97332469492051, 64.6184172302743, 42.13158669772724, 55.55246524074664]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,4,53.212140981974926,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[969.6513604100282, 234.89143867130554, 89.91771384472338, 112.07089602622409, 56.217072315720316, 67.30961894738812, 49.738127235257934, 64.33889001243551, 68.50839340692823, 53.212140981974926]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,5,1945.8650072028424,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1945.88865807998, 1945.9730529721055, 1945.9858135426957, 1945.2865816747515, 1945.1169605196644, 1946.620533291238, 1943.8210042475282, 1944.3880782656745, 1947.455738210861, 1945.8650072028424]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,4,68.04924032213967,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1709.1290664798018, 950.895652410285, 453.7380125228576, 190.56939176129617, 95.2260491308898, 87.48552279339242, 71.69194376885764, 74.5344482582758, 82.53670462010655, 68.04924032213967]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,4,74.78531094094728,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[811.9454624516413, 269.7744132723923, 98.02938879423152, 73.90402496850925, 74.32872395092477, 55.00768670312925, 58.35395731192398, 50.08871412047927, 72.44841701413691, 74.78531094094728]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,4,133.27334940428057,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[992.5735204859559, 216.19076634043006, 132.87776519945487, 66.99875565278137, 74.70892549363464, 59.357820845276365, 67.29857433429152, 137.31953241568021, 144.00485808045187, 133.27334940428057]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,4,96.15025568654016,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1607.7430870762125, 1630.910576076602, 2115.7052658100943, 824.5509812592041, 591.2435195115579, 251.2026779674511, 209.36745594405488, 180.02616495611107, 108.40465401096662, 96.15025568654016]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,5,60.695890966480306,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1139.1006829502026, 307.6421314133338, 176.50038399259734, 130.67495278003742, 62.79458684764245, 64.53705149206496, 41.97435789049905, 58.23183072897916, 42.53807117378199, 60.695890966480306]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,4,147.94630323112312,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[800.8004728664573, 243.32864163152203, 94.07822802434771, 91.9810709755966, 65.37163025146049, 60.58274440649973, 68.9626447240247, 142.1180878122159, 146.6788427956517, 147.94630323112312]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,5,51.792813760964236,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[763.6070598312776, 344.4752267517929, 125.5714388824722, 81.10874169570366, 51.008516232110196, 66.3787725620241, 90.08919104810366, 86.71920747605532, 69.30944968117115, 51.792813760964236]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,5,70.48758824758238,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1472.8578525761616, 680.3395924432778, 417.9989869809076, 168.72958022213857, 96.48001076257947, 91.45009272475045, 108.55571352453967, 63.44527164215583, 58.463522745161754, 70.48758824758238]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,5,48.652827866656025,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1086.1089631498585, 753.4073898641598, 168.40271566253182, 82.02803911101842, 54.07060638551695, 79.65263284474645, 74.92589351102424, 44.2734662830336, 53.710058548603115, 48.652827866656025]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,4,90.49534295142917,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1768.8844368785055, 311.3188775474796, 95.21383152467581, 87.64519929478558, 79.08089480041133, 63.898696787308836, 53.3855531308202, 54.04789449807606, 64.20881302015414, 90.49534295142917]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,5,48.434728562894406,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[896.8968624449885, 197.69874092087753, 98.22266498117119, 68.38112947364175, 70.06292271055236, 70.11270461606648, 52.345234649978465, 56.955651988940076, 50.932553710332854, 48.434728562894406]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,5,45.994489201982105,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1266.025733957147, 424.0401541899387, 188.60373243369918, 103.86278796757665, 84.15502625247996, 79.71068289550647, 87.76201710804821, 39.93422851574394, 57.70088754345511, 45.994489201982105]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,4,94.14630553480254,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1138.1453311593755, 1099.7299151100565, 872.8738178018871, 614.2710883702048, 271.7891123986843, 233.9740275449916, 101.99934952479805, 117.15700588194545, 280.5050998849583, 94.14630553480254]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,6,58.99155823006811,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1897.8539878074653, 1150.2908628275966, 890.4541386333622, 749.0061685689368, 664.6607774949955, 138.74785188209705, 109.79730473362861, 97.51623304274051, 70.2429388724222, 58.99155823006811]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,5,2106.9115700588327,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2107.045882094212, 2107.1227572999137, 2106.724646049662, 2106.720574951967, 2106.6356211114685, 2107.2498374672473, 2106.3972485718764, 2106.5906836053346, 2107.4582748019056, 2106.9115700588327]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,5,38.97892490875665,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1362.4732281083418, 642.9510681364368, 241.60974018846218, 160.85291417840335, 99.50512146127426, 87.2564960760451, 81.99068083243367, 77.92333766162119, 37.244433473365234, 38.97892490875665]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,6,50.903216935193086,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1278.725993932549, 319.38737332805, 132.04746559462706, 78.38214355389687, 56.279427978489025, 55.191239686154404, 66.49669417372172, 63.75204899665596, 95.80675276548357, 50.903216935193086]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,6,49.75564051880633,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1068.9065939281036, 169.4064717960989, 126.88150148408806, 64.57881022815809, 51.43615663959372, 47.902353518137716, 46.534021400435904, 28.88629932362619, 39.75908110468947, 49.75564051880633]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,5,50.71324551600492,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1228.9727990382826, 1154.9913142189898, 768.8810548943866, 205.18530157440466, 112.09801422235716, 90.49633686533264, 88.9644946085084, 59.453269159402794, 51.53029742049432, 50.71324551600492]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,5,81.40274706674109,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[399.5618347283189, 137.96063368781097, 83.78106245300262, 64.38712627320729, 57.06887317463111, 50.37560929149424, 66.17229392983995, 82.58516808751983, 92.91445283121755, 81.40274706674109]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,5,118.3484612194568,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[639.8331624766724, 210.50086798662744, 110.04432121216405, 66.10769242789206, 58.239895706042034, 63.90373064550363, 51.48871620890975, 62.86604711794757, 135.74859532531718, 118.3484612194568]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.9,6,91.05988573670254,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[408.38632206568707, 151.29569817325114, 80.9096911973594, 52.90858841252361, 72.65509598496556, 66.64142847722178, 75.10501862840556, 95.78833540597407, 89.68700945852197, 91.05988573670254]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,5,99.28583552204873,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[420.2661710918678, 129.5385299760453, 76.4502048434615, 73.27170802186697, 75.08424533989614, 100.09892009507121, 106.28414170042765, 103.88165600860907, 103.82155653693906, 99.28583552204873]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,6,99.01211282572126,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1545.7539028089072, 1259.0156927320868, 2099.7306393670724, 953.9045470002967, 359.46886729540256, 176.62399185210472, 133.0201397081671, 184.4602114256943, 68.1172851559229, 99.01211282572126]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,5,46.03454622273591,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[449.87978892904584, 193.88344568136404, 73.21904210010382, 61.16343561161818, 51.96965570763439, 43.00812628884046, 60.280769098031215, 52.4677074549287, 47.23054767075553, 46.03454622273591]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,6,58.40212318831141,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[509.0123749163414, 443.04724332231217, 217.68049290888825, 134.69860217713335, 172.47369485510728, 87.78901439217066, 61.17607892399201, 65.59775965812071, 60.582621557159655, 58.40212318831141]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,5,64.68237748513661,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[782.4532266908801, 126.61209723180855, 93.4946380233448, 83.5160941107556, 67.05398899913189, 54.808848412388215, 128.00128080231002, 77.07997235609605, 59.18742569881442, 64.68237748513661]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,6,105.63124138962371,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[394.6662177367207, 142.15580161930745, 76.83629099891141, 70.70556242496252, 48.61989493752435, 53.63656697810143, 46.62236665306716, 50.39516040859132, 87.59324375141023, 105.63124138962371]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,4,2321.045008879933,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[971.3244390524693, 223.50981491509526, 127.57559240751812, 80.97305321083775, 73.17685792847033, 57.67585499076176, 62.45131190010977, 72.82113639082968, 2317.4938718596595, 2321.045008879933]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,5,147.89270682789515,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[582.9760615974158, 198.79664315593368, 98.78223111393709, 76.80034564719358, 76.52773314337333, 112.50143892792221, 64.22196383350092, 111.57233848147246, 113.7585186662825, 147.89270682789515]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,4,64.60352875823241,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1092.6321534614283, 240.97356002540437, 96.90796998131736, 83.46884045652087, 69.48494085935602, 65.28678736522193, 70.62950046321623, 68.13598164041332, 52.99314444375284, 64.60352875823241]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,4,98.67428922188196,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1766.4524567590538, 1643.1457797200737, 1140.4957103292345, 412.5924011345305, 1804.977858891812, 332.2474940344191, 145.25484492678584, 170.68590813900073, 209.50408493488908, 98.67428922188196]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,4,1793.8577201299372,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1260.6854039135324, 238.51625922526136, 137.2083356896601, 86.16201415668502, 58.01385675118945, 57.45221323394594, 40.56244188608866, 46.29189679448052, 54.11943909926504, 1793.8577201299372]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,4,44.42565785499278,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1507.3324895284345, 487.4495197760027, 293.6845899815978, 146.95094829818572, 81.12648144956268, 87.72412917835936, 74.02368664639926, 80.80923338240905, 68.30377692842683, 44.42565785499278]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,4,61.72044817102278,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1290.3034387745704, 771.8103567860189, 237.73807872341126, 259.1162841243297, 142.24693860631407, 95.08928389982452, 102.24701221630266, 57.632200102343404, 54.580897769271814, 61.72044817102278]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,4,81.97474064890253,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1429.8086891354747, 1075.616402280196, 373.4912742802861, 120.62607837483404, 81.58734479510883, 91.50854361391794, 67.44411000338755, 53.77558228617886, 49.99082826212657, 81.97474064890253]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,7,73.80608709473051,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[274.61926828840865, 124.99222270617918, 69.96543745074905, 62.133065598427265, 44.90596246758571, 44.3471303210257, 55.15159938069576, 81.13459807422487, 87.61153202890068, 73.80608709473051]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,6,2292.9076398712127,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[565.9760902829313, 245.15588861853064, 117.65767026640378, 98.9964020316396, 61.74016859561766, 56.87463265019346, 47.85238095002546, 52.437023335783806, 68.24235561907892, 2292.9076398712127]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,7,135.50036963779837,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[457.58536698306966, 209.89600622268313, 92.72119618090835, 76.44546112437865, 139.7139794304344, 148.21281123550352, 158.78316902586664, 136.26043472369474, 124.0037366379895, 135.50036963779837]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,7,130.7357941744176,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1031.1655577747342, 250.9785612745036, 134.41683371765396, 90.79709883564306, 73.40195720068346, 58.644735162233474, 55.85759650545879, 60.755667732831625, 137.5534856159926, 130.7357941744176]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,7,1978.2582492847696,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[669.0280563143072, 198.61842570944987, 107.86380519493048, 69.89591510825244, 79.88650114566974, 53.62377891431902, 1979.0561780642315, 1979.7135034275561, 1972.5223932319277, 1978.2582492847696]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,8,35.96275198805699,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1421.742095181864, 280.3891713238604, 235.57671611412025, 111.05946886906827, 76.39169805758013, 70.64573178533442, 51.48968121668679, 59.95848159702564, 45.067405425372044, 35.96275198805699]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,7,105.85643922157169,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[448.6293238679498, 147.68937257927178, 79.57245029961075, 54.332341721325975, 66.30854651748587, 52.44537609058193, 105.22373580052329, 102.44218257621162, 110.2516174607407, 105.85643922157169]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,7,75.87288773275395,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[755.3311332889563, 416.9062887552111, 152.00062046707228, 105.81833081518835, 82.53037438457409, 58.60821252384039, 78.1209079044952, 50.49045391520281, 42.5171320375938, 75.87288773275395]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,6,112.96705073621865,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[852.8377918331945, 309.5939771197518, 114.2058020023095, 73.1770116276839, 73.75248614692987, 63.049660866885006, 60.50408063849068, 59.45658981758527, 123.49030387872858, 112.96705073621865]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,8,101.64094274796298,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[397.90111676466404, 162.4029245768595, 106.85473247938137, 73.03168328530978, 57.10119582044126, 53.448876271693734, 82.95503739237779, 85.29549394649598, 84.934351278529, 101.64094274796298]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,7,55.28273206781978,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[913.701381216906, 286.9449090705675, 154.32351430116978, 87.89401040479163, 74.21524040084444, 48.65835232716006, 61.7494033402711, 60.2833011127517, 54.270829170397064, 55.28273206781978]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,8,95.42982178572458,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[308.9332541898252, 114.67690438422039, 106.96350224493017, 70.0564332870565, 51.170449609971456, 52.10901770318401, 65.63287550239374, 69.55042886969898, 75.68676276530493, 95.42982178572458]"
