Setting,Seed,Modes,High-Quality Samples,KL,Reverse KL,JSD,TVD
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.72636,0.010997703638252497,0.010387555130714762,0.0026626723470893547,0.05062380038387715
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.97408,0.008969719729603597,0.00950449761970576,0.002303014965973428,0.050023992322456814
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.97224,0.021074734419698128,0.021234742067753436,0.0052635802593137574,0.07685540626999361
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.96984,0.0234749636936228,0.023005816001811855,0.005795408050012177,0.10432661548304542
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.95392,0.008243380439878219,0.008814514006093312,0.002126139891897006,0.0473448496481126
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.71732,0.014749369058487366,0.014907971927373281,0.0037002862880936,0.07873480486244402
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.92676,0.2824072647093882,0.15022963229348354,0.044071598187138517,0.18286148432501598
alpha-0.2_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,2,0.2128,0.47787493661029506,0.16944342614080093,0.05279219388175979,0.1909388995521433
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.92736,0.010895721703496411,0.01039590038381612,0.0026541643498009552,0.0574616122840691
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.9734,0.009920263846789313,0.009808501373973147,0.002462027827897906,0.06034069097888675
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.95092,0.3374766765957955,0.14689167829212524,0.04506652723537393,0.18094209852847087
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.85988,0.014421913515621897,0.014211571595572476,0.0035721002856175365,0.07373640435060781
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.98416,0.003845450610209634,0.0038992166294265183,0.0009674262186915791,0.03870761356365962
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.98628,0.05540903741890981,0.04216718608322119,0.011770018770551857,0.08833173384516954
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,8,0.9604,0.3110131927136426,0.1236279850115117,0.039398252738563566,0.13183781190019195
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,5,0.97764,2.742280081011066,0.49422962458670355,0.15654437083038025,0.3825175943698017
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,6,0.9716,0.968420021099644,0.4345729016812349,0.13044196519793852,0.35932501599488165
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,4,0.98048,1.554051829677269,0.6724084872138519,0.1980287898691635,0.4880438259756878
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.95476,0.002609085694913021,0.00258812976587724,0.0006493262486194568,0.02867082533589252
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,5,0.98,1.5559085820690692,0.6303963623481423,0.19036935055919763,0.48796385156749844
alpha-0.5_dlayers-4_glayers-3_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.9774,0.0066117609143266,0.006562962935971079,0.0016446058308959776,0.046265195137555976
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,4,0.975,3.679324957014254,0.6956819186167459,0.21575612652328202,0.49984005118362124
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,5,0.91984,2.150171539041328,1.379330250365356,0.3380878294603131,0.7192498400511836
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,6,0.95128,0.8440477577850513,0.27830176166721465,0.08929886900395205,0.25391874600127956
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,5,0.98196,1.6302252175609688,0.6427049177976447,0.19411153907770323,0.4898032629558541
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,6,0.97696,0.6870799680934142,0.2703370422246914,0.08481046309658316,0.2561980166346769
alpha-0.2_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,7,0.9686,0.4016045741567419,0.13075900574437432,0.04256730744266161,0.12376039667306461
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,1,8,0.95984,0.5267741421995713,0.23590244419518291,0.07347658498627765,0.23536468330134355
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,6,8,0.98768,0.007815196202266823,0.007711954246262094,0.0019387350610189716,0.055422264875239914
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,7,8,0.982,0.003662101891091507,0.003675813508287478,0.0009168613605244345,0.040107165706973764
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,5,8,0.97688,0.033538593744229475,0.03192229521522743,0.008134595427071581,0.11552303262955854
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,4,8,0.96644,0.01883258431907256,0.018855185121811377,0.004697881204884492,0.0822536788227767
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,9,8,0.97644,0.005518430009384331,0.00542382888267022,0.0013666857313384354,0.04690499040307101
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,8,8,0.943,0.3061115008358287,0.1816063934142319,0.0539019855480832,0.21445137555982086
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,10,8,0.97944,0.01832585608355821,0.01818473893969334,0.004551020119442511,0.0826535508637236
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,3,0,0.0,6.781675623100128,2.0763270312195545,0.49567934465894903,0.8747200895713372
alpha-0.5_dlayers-4_glayers-4_dwidth-200_gwidth-400_dlr-0.0001_glr-0.0001_,2,8,0.97696,0.05192122133134186,0.04924703752652729,0.012504929919123489,0.13027831094049905
