setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-100-epoch_step-10-lr-0.005-g_alpha-1-d_alpha-1,15,0.8,100,64,False,100,10,0.005,64,0.9,False,1.0,1.0,True,False,"[0.25546533416614614, 0.055382052883614405, 0.2586181255762767, 0.20731090687368015, 0.35944796407007523, 0.4644567383480563, 0.3155914458225514, 0.14981707861158206, 0.08442640016656257, 0.1754855596204753]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1448.7772884858755, 1752.9037322743143, 850.6369177831934, 1159.2017268003906, 1274.7906319605434, 1351.5315771345763, 1490.3208240431763, 878.0668237891787, 1389.8184187830955, 1198.0884999468371]",5218
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,7,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.5391570744475179, 0.4587014068588085, 0.3724160494928765, 0.5042532940721572, 0.5079860801284911, 0.19593408881353916, 0.19068439368251985, 0.1559144582255138, 0.1460842925552482, 0.12215579548496476]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1931.1307987645491, 1357.9201236318122, 1360.6123964631922, 1859.1290594602576, 2065.3541252074997, 1927.2000301005326, 1964.609994814761, 2190.021642985722, 2121.138076341886, 1978.9015636222155]",5165
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,11,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.14318431932423187, 0.31062431218583625, 0.4701674548645192, 0.3630766485232444, 0.0009220427708872431, 0.5000743582879748, 0.5000594866303798, 0.5000594866303798, 0.5001487165759495, 0.5000892299455697]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1439.2268808774456, 1629.9167020568798, 1653.1049657529857, 2018.798347901813, 2698.2457278688003, 2460.170807575243, 2663.961667470232, 2675.8422583023244, 2601.3298404961815, 2837.1229447677892]",5203
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,2,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.155854971595134, 0.17423634038249902, 0.17768656494452872, 0.2706344249130008, 0.235448083043336, 0.28677017340352756, 0.15998929240653162, 0.18253472532048423, 0.10889027691026441, 0.2436126230629666]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1441.3861426174021, 708.2109688281971, 525.6929505536659, 449.683849156949, 413.3731004042488, 386.5290988930967, 369.97700315919747, 409.0908143846855, 372.5707572245026, 348.9697400826335]",5316
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,2,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.2652508848636269, 0.1930787305553077, 0.28989322149846825, 0.180928586300229, 0.3471788465542369, 0.19850688557746646, 0.40004758930430384, 0.20188275185152138, 0.17112816394515332, 0.2778025638737694]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1578.641128000026, 1052.2373930262331, 715.5808441781753, 534.6039904743966, 481.34148513837704, 533.5102935335613, 517.7580464004463, 440.53328484163853, 469.6575064099229, 415.3428115304241]",5335
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,4,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.17572350614199458, 0.055679486035513516, 0.12694446923054042, 0.12327116980458643, 0.252847922429434, 0.2659498527705898, 0.18945004610213853, 0.2869932482674519, 0.1155527795128045, 0.28596710389339997]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1333.8279701962465, 700.5096411611851, 537.1779560358582, 518.7320285285696, 521.2090441866847, 395.2367972899267, 427.9227521019827, 412.966009451892, 343.095176954256, 925.4453773285386]",5312
non_saturating-n_epochs-100-epoch_step-10-lr-0.01-g_alpha-1-d_alpha-1,2,0.8,100,64,False,100,10,0.01,64,0.9,False,1.0,1.0,True,False,"[0.5091163261057078, 0.16964099818565778, 0.973573064453764, 0.9579875672942506, 0.9509830165670266, 0.9485589363790488, 0.9443353856220814, 0.9423277118467625, 0.9399482466315695, 0.939130305463847]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2179.041995046371, 2211.9956299811092, 2143.399531086252, 2180.8921382109697, 2253.5175438870097, 2272.561919499005, 2231.972461717215, 2236.8501563999016, 2228.022456850905, 2139.270363962987]",5306
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,3,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.2248892061509176, 0.08228488147288897, 0.11369382231343506, 0.32768210344725024, 0.21541596026293092, 0.18534546860593082, 0.23086761250408971, 0.2520151096041165, 0.34581065405550104, 0.21547544689331072]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1348.8192072785096, 584.1016833869155, 505.7770685793748, 422.4373155441133, 409.37296853249813, 369.7575090332891, 359.5205082033556, 359.2862981673493, 342.88481811834095, 405.0310488956334]",5306
non_saturating-n_epochs-100-epoch_step-10-lr-0.0001-g_alpha-1-d_alpha-1,1,0.8,100,64,False,100,10,0.0001,64,0.9,False,1.0,1.0,True,False,"[0.09033044823175991, 0.12278040510395288, 0.1250557687159811, 0.32680467564914784, 0.2724487671395854, 0.12603729811724815, 0.1819101157014961, 0.23571577288004522, 0.2497694893072782, 0.2121739389072306]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1430.6676021976893, 631.3150035199287, 538.3977578065483, 437.6548024667534, 410.42667739140916, 375.81147822787943, 381.9967473166271, 361.2401734966154, 380.1768184600501, 334.488879236638]",5348
non_saturating-n_epochs-100-epoch_step-10-lr-0.001-g_alpha-1-d_alpha-1,4,0.8,100,64,False,100,10,0.001,64,0.9,False,1.0,1.0,True,False,"[0.4798786472740252, 0.1731804526932572, 0.38266262157580083, 0.22686713661104665, 0.24236340382499033, 0.2874542696528955, 0.2720323607269266, 0.24567978346866542, 0.45084917164867194, 0.316721691799768]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1667.987669803243, 1330.2422829487587, 810.7321320165051, 635.6482178189667, 495.39877961601405, 429.4352098458753, 485.0843283218983, 358.01978987292296, 404.5824333395485, 337.17801850100955]",5414
non_saturating-n_epochs-100-epoch_step-10-lr-0.0005-g_alpha-1-d_alpha-1,1,0.8,100,64,False,100,10,0.0005,64,0.9,False,1.0,1.0,True,False,"[0.13925820171916362, 0.20980934534963266, 0.21400315279141013, 0.4748520270069302, 0.31087713036495046, 0.21910413134647988, 0.28553582582314624, 0.2608340025579251, 0.34442758989917016, 0.2702923767883168]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1789.6923080687097, 1587.696895043191, 848.0929520389454, 498.3971403678788, 491.8289358424679, 452.1009346389967, 435.30645425013563, 406.16313274610866, 382.94483454519377, 374.13980116994685]",5749
