setting,seed,train_test_split,noise_dim,batch_size,save_images,n_epochs,epoch_step,lr,model_width,beta1,amp,d_alpha,g_alpha,non_saturating,ls_gan,errors,epochs,fid_scores,time
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.1,13,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.1,True,False,"[0.14653044228309686, 0.1778204098628833, 0.20554117961988044, 0.24121828619017877, 0.34005532256625326, 0.2642396121471699, 0.22653996014395764, 0.27671693286933763, 0.21181701912495166, 0.17862347937301093, 0.2542904732161447, 0.3516106005175337, 0.3123048094940662, 0.14395764551916956, 0.2621129651110913]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1823.6711132817982, 750.1840369097745, 660.5774621993819, 521.6816204144279, 543.6335158841457, 433.35706656594425, 451.6520106019598, 388.47571226493346, 380.86574823741876, 355.2615391591128, 381.2874246611757, 397.376664454953, 342.7759206867652, 335.87659436284275, 430.12396961482455]",8028
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.6-g_alpha-1.2,13,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.6,1.2,True,False,"[0.4990630855715178, 0.49854257755569437, 0.4985277058980994, 0.4962225989708813, 0.4995389786145564, 0.4987953957348086, 0.4963564438892359, 0.498661550816454, 0.4993902620386068, 0.4986466791588591, 0.49851283424050447, 0.49580619255822256, 0.4988102673924036, 0.4988102673924036, 0.4990333422563279]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[3416.6630962242457, 3420.924476445102, 3418.9737857189257, 3420.426405631578, 3419.5139324879824, 3417.199489020592, 3421.123504153119, 3412.395235480643, 3419.9676563232165, 3418.0184752384534, 3416.327112957316, 3421.8324603668916, 3414.0817841540124, 3418.007628374226, 3421.4743407197316]",7882
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.2,13,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.2,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2511.7953875440858, 2512.541010864627, 2512.2152188461764, 2512.2927741959747, 2512.2351061571876, 2511.080460937557, 2512.3189654695216, 2510.3709655186713, 2512.880961709823, 2511.443440866308, 2511.606256317713, 2512.0579513111134, 2511.2808863713435, 2511.735712481194, 2512.607013105521]",7816
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.05,13,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.05,True,False,"[0.18366497129770085, 0.251167425121204, 0.2698462270604682, 0.3069658844174772, 0.24083162309270992, 0.19162130811100206, 0.2114006127122929, 0.2096606287736831, 0.28248713601618036, 0.3181642425864787, 0.0788644002260492, 0.07649980666845127, 0.061375330894381484, 0.0708039618095833, 0.06903423455578359]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1554.2209889949586, 783.5424814560752, 559.0653450529696, 489.6999713466637, 481.76318072040453, 418.95166275440306, 514.5282565093196, 368.75655561266535, 364.25724454827173, 328.8463000401007, 1796.3871355407405, 1794.1897750236956, 1792.2708617134676, 1791.437569690877, 1798.4107245270488]",8033
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.05,13,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.05,True,False,"[2.9743315189911066e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 2.9743315189911066e-05, 2.9743315189911066e-05, 2.9743315189911066e-05]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2649.693355057274, 2650.4011700765222, 2649.852013975381, 2651.3374122680234, 2650.099207245423, 2651.068448128424, 2651.6515616476054, 2652.533884346506, 2650.2588959155637, 2651.155951804411, 2650.863097525829, 2649.2146727662766, 2650.984450297878, 2650.3918497575382, 2651.120352363679]",7849
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.1,13,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.1,True,False,"[0.06418607417982808, 0.05460872668867672, 0.03509711192409506, 0.024062341988638054, 0.06837988162160555, 0.04443651289372713, 0.02563873769370334, 0.04207191933612921, 0.05933791380387258, 0.04641444335385622, 0.050459534219684125, 0.01671574313673002, 0.04122423485321674, 0.03219713869307873, 0.0403021920823295]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2851.2859417023656, 2850.6551623406435, 2850.3673368475, 2850.537043433878, 2850.4452229164453, 2851.514757429591, 2850.9583557235924, 2851.7717878578956, 2850.449009683852, 2850.489704580821, 2850.5051897795165, 2850.333037121076, 2850.677834765752, 2851.071381031573, 2849.401126239725]",7996
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.05,13,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.05,True,False,"[0.05493590315576574, 0.030784331221557954, 0.022292614734838345, 0.010975283305077185, 0.0545492400582969, 0.03292584991523155, 0.013176288629130603, 0.03178073228041998, 0.04138782308676125, 0.02797358793611136, 0.03445763064751197, 0.007465572112667678, 0.022322358050028256, 0.016834716397489666, 0.02238184468040808]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2824.1036055000136, 2824.2315180624673, 2824.037316882381, 2824.1748476234766, 2824.252508845992, 2823.3613958299766, 2824.6322374021274, 2822.8849188562945, 2824.7165367143075, 2824.2828250571256, 2823.674892152289, 2824.165039602993, 2823.406392926997, 2823.8420953510404, 2824.374290878536]",7983
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.2,13,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.2,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2329.6288744438593, 2329.5709853455314, 2330.3285698528725, 2329.544680814767, 2329.633815213741, 2329.504078424192, 2329.7947711228785, 2329.6914263888357, 2330.2187755749856, 2329.8032628511764, 2329.6844335725937, 2329.761629563029, 2329.704822865246, 2329.5681090644043, 2329.9120833420225]",7979
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.1,13,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.1,True,False,"[0.45520656732399395, 0.4068588084827935, 0.4255376104220576, 0.33128104458522944, 0.46643466880818535, 0.4404984979625829, 0.3686535201213527, 0.43019243924927875, 0.4518753160227239, 0.4152464233663484, 0.43849082418726393, 0.3146842747092591, 0.39078254662264655, 0.384952856845424, 0.3857410546979566]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2592.637349953457, 2592.660530174802, 2592.6931041939197, 2592.691877004134, 2592.2866343598544, 2592.546037852764, 2592.6788871148856, 2592.780629228591, 2592.452772745771, 2592.7342362079403, 2592.8174373002194, 2592.683428711102, 2592.3707964070827, 2592.825264146667, 2592.4517323241766]",8086
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.2,13,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.2,True,False,"[5.948663037982213e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 0.0, 5.948663037982213e-05, 1.4871657594955533e-05, 0.0, 2.9743315189911066e-05, 5.948663037982213e-05, 2.9743315189911066e-05, 1.4871657594955533e-05, 0.0, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2409.645055254349, 2409.5480299835453, 2410.1833342622194, 2409.732627756354, 2410.107621470133, 2410.766813990806, 2408.824660431698, 2412.2312770124263, 2408.804332220297, 2409.998397224711, 2410.3664928122957, 2409.4337233116426, 2411.3024560389354, 2410.642413760981, 2409.0466844342864]",9375
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.1,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.1,True,False,"[0.26818060140983313, 0.42503197406382914, 0.21748312066862974, 0.22124565004015348, 0.4660331340531216, 0.37637191041313467, 0.3025192587965855, 0.3112043068320395, 0.22109693346420392, 0.2926742214687249, 0.2025073614705095, 0.2679277832307189, 0.17988757026858213, 0.320737039350406, 0.35990898545551886]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1387.974146332359, 817.1555472026216, 583.4758586545418, 510.9120754316473, 422.6322709050637, 426.574712812788, 695.4064614921149, 442.4575080976974, 428.943211847625, 357.6717534533227, 371.0649989714734, 332.2278895657505, 380.45912238410074, 414.2198775664024, 367.2614546751529]",9715
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.05,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.05,True,False,"[0.11422920198685345, 0.2800779274857976, 0.21259034531988935, 0.3099253442788733, 0.20686475714583147, 0.1506647630944945, 0.26104220576425446, 0.25015615240474703, 0.17780553820528835, 0.0984949882513905, 0.1348115760982719, 0.27142262276553347, 0.24918949466107493, 0.23010915796674697, 0.27228517890604087]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1618.0405771869587, 911.1578741806329, 713.8726791276313, 741.9187200330134, 500.08945738178045, 446.59209637175604, 350.33839288677746, 358.92255168098836, 475.71367805917816, 362.48563519427944, 348.9724079685045, 393.0748296713771, 363.64467538156305, 380.9636638755228, 337.9752883792289]",10370
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.05,14,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.05,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2205.9214987451114, 2206.0055987344067, 2205.912856166891, 2206.105451817062, 2205.9005211670624, 2206.09136303803, 2205.8343851153213, 2205.936555483057, 2205.9059535986958, 2205.8865181505766, 2206.1503462926394, 2205.855284948684, 2205.944941261959, 2206.075241295127, 2205.899762768777]",7237
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.2,14,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.2,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2698.3122521344194, 2698.951189077684, 2697.446778344271, 2698.9728433702776, 2699.123699396318, 2699.5171877939147, 2696.7747432888727, 2698.4948069393367, 2697.9398835219745, 2698.4650516561514, 2697.9578692287505, 2698.004070116176, 2698.5246106083555, 2698.115495425664, 2698.7551897259264]",7270
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.2,14,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.2,True,False,"[8.92299455697332e-05, 0.00032717646708902174, 2.9743315189911066e-05, 0.00043127807025371046, 0.000223074863924333, 0.0006394812765830879, 0.0008179411677225544, 0.00032717646708902174, 0.00016358823354451087, 0.00020820320632937748, 0.00023794652151928853, 0.00011897326075964427, 0.0006543529341780435, 0.0006097379613931769, 0.00047589304303857706]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2803.9218821854374, 2804.0799015776115, 2802.040257855969, 2805.681582501272, 2803.463128762803, 2805.0727635490343, 2799.0961322280427, 2803.00191246528, 2802.2682035892603, 2803.229971201667, 2803.4104653386835, 2801.9985065336023, 2803.1673228955456, 2803.885009816268, 2805.2608001754593]",8495
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.1,14,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.1,True,False,"[0.6082507956336813, 0.08000951786086077, 0.19322744713125725, 0.47455459385503107, 0.3202016596769876, 0.1850480354540317, 0.23668243062371733, 0.39055947175872224, 0.2878111894351744, 0.38379286755301745, 0.2461854198268939, 0.49998512834240505, 0.49998512834240505, 0.49998512834240505, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1786.6652679461315, 1572.8983518750028, 1135.8741749036712, 787.5872995984228, 597.6592985193606, 586.4981610903146, 502.5994427974581, 472.52145753528157, 501.8970928185038, 795.5759315407597, 415.4270359228701, 2152.2160459064557, 2151.1455547868663, 2161.4161689610355, 2191.554145640012]",7553
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.1,14,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.1,True,False,"[0.00020820320632937748, 0.0004907647006335326, 8.92299455697332e-05, 0.0007287112221528211, 0.00046102138544362156, 0.001948187144939175, 0.0019035721721543082, 0.0005056363582284882, 0.00020820320632937748, 0.00037179143987388835, 0.0005056363582284882, 0.00020820320632937748, 0.001338449183545998, 0.0014722941019005978, 0.0009666577436721097]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2511.088468917406, 2511.026995060089, 2510.6376194373615, 2511.129335844359, 2511.002526903047, 2511.0010771838624, 2509.8957458320024, 2510.591750181826, 2509.9910992039645, 2510.650978117003, 2510.913437741525, 2510.4844223199057, 2510.662122432463, 2510.5864033430203, 2511.2781029564953]",8552
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.6-g_alpha-1.2,15,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.6,1.2,True,False,"[0.0001338449183545998, 0.00020820320632937748, 0.0016507539930400643, 0.0016210106778501532, 0.0014128074715207756, 0.0011005026620267094, 0.00023794652151928853, 0.0003420481246839773, 0.0009964010588620208, 0.000669224591772999, 0.0017102406234198865, 0.0003123048094940662, 0.0006097379613931769, 0.0014128074715207756, 0.000892299455697332]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2365.0146659298925, 2365.9983042006616, 2365.313551021882, 2365.985902173673, 2364.1152538721344, 2364.6573241873375, 2365.1116142372175, 2364.9767175594934, 2365.5655538506694, 2365.555176603049, 2366.0144211273127, 2366.353343111898, 2366.2244795469846, 2366.6233874731734, 2366.419996925918]",7182
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.2,15,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.2,True,False,"[7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 8.92299455697332e-05, 7.435828797477767e-05, 8.92299455697332e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05, 7.435828797477767e-05]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2110.0170212163434, 2114.3091344958966, 2110.6507954609187, 2113.2024463766065, 2109.348794032958, 2108.3407705014156, 2111.8613947571075, 2111.237926741067, 2110.997756312992, 2112.0222476844256, 2111.6648890228507, 2113.6968516440365, 2111.9554732062043, 2113.958109593066, 2113.7441872968657]",7843
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.2,15,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.2,True,False,"[0.013072187025965914, 0.025549507748133606, 0.07743672109693346, 0.07190446447161, 0.07504238422414562, 0.07339163023110556, 0.03407096755004313, 0.04149192468992594, 0.07014960887540525, 0.045150352458285, 0.0983611433330359, 0.039499122572201895, 0.05808869456589631, 0.07516135748490527, 0.0727075339817376]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[3023.9539164044822, 3023.059512390779, 3023.724121287046, 3022.683353238872, 3024.6625690405826, 3024.2849739854446, 3023.871654790631, 3024.0861549570036, 3022.8107026812336, 3023.059222156703, 3023.183305955516, 3022.256441917787, 3022.6400977880385, 3022.6000500993146, 3021.8846594191173]",7192
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.1,15,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.1,True,False,"[0.03136432586776122, 0.05501026144374052, 0.3509413759257607, 0.2491002647155052, 0.2943547187769549, 0.31397043514470124, 0.09861396151215014, 0.15653906784450194, 0.2612801522857738, 0.1473335117932245, 0.3809077659795961, 0.11510662978495582, 0.23162606704143243, 0.3293626007554802, 0.43163499003598943]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2386.4526310512165, 2385.301582000927, 2386.645335380731, 2385.5751556745163, 2387.4843330895656, 2387.189475332587, 2385.9785149210174, 2386.8191406349333, 2386.0198032835638, 2386.0198057842194, 2385.93132985591, 2385.296282662308, 2385.434761755808, 2384.96628667962, 2384.836105967942]",7196
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.05,15,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.05,True,False,"[0.5324648285297879, 0.17817732964516225, 0.23483834508194285, 0.14153356533119182, 0.36322536509919395, 0.26156271378007795, 0.3521311085333571, 0.34995984652449363, 0.24734540911930045, 0.21492519556229736, 0.39097587817138096, 0.2508848636268999, 0.10395288658873918, 0.07096755004312781, 0.051902085006394816]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1810.52370063409, 1437.3188103641949, 1281.2861909848111, 751.1349492477166, 651.4854683891235, 602.1106478277991, 752.5594537243319, 527.7057644990632, 386.44445484600647, 453.26515195560864, 403.3947062893492, 512.3684149769088, 1850.0841641188508, 1854.3003447820142, 1855.3381861347857]",7188
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.2,15,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.2,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2311.7321282451294, 2310.6151400885446, 2311.4746048421885, 2310.797925405638, 2312.1819115854287, 2312.3291427177696, 2311.455573433688, 2311.37886121851, 2311.267600847859, 2311.24557423832, 2311.061534056601, 2310.9224338613267, 2311.180218553907, 2310.757717633724, 2310.6422366328266]",7175
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.1,15,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.1,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2973.019506176982, 2974.0477576362837, 2973.233227726967, 2974.3228679198173, 2972.947126166277, 2972.992490391238, 2973.470030597477, 2972.5180467428268, 2974.366716033388, 2973.2653880970156, 2973.707155515232, 2974.8159814474648, 2974.4598052193546, 2974.5128671782118, 2975.2530196372627]",7218
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.05,15,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.05,True,False,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2538.7996318532064, 2538.295721469634, 2538.715638998145, 2538.2817384587474, 2539.0286187161905, 2539.0453177313057, 2538.5326448119054, 2539.0087931090115, 2538.6278007988994, 2538.761174324688, 2538.4627375782043, 2538.073297191837, 2538.4575343236484, 2538.166686259513, 2538.0621271990212]",7223
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.05,14,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.05,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1936.3590980147828, 1936.323928007283, 1936.8781560331547, 1936.2898629539761, 1936.2878681614495, 1936.7293131461129, 1937.3337196991747, 1936.477718066872, 1936.9422919543392, 1936.5087683862685, 1936.5596500276924, 1936.648429994952, 1936.9269537630755, 1936.5762336869886, 1936.1893384778684]",8497
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.05,15,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.05,True,False,"[0.12397013771154933, 0.23516552154903186, 0.24124802950536867, 0.256863269980072, 0.2955147080693614, 0.26046221111805123, 0.25200023794652154, 0.3224770232890158, 0.4115731239403944, 0.16388566669640997, 0.1851818803723863, 0.2469587460218316, 0.0823741114184587, 0.21791439873888344, 0.18283215847238332]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1855.9584763979492, 1203.1854466958612, 679.537287181585, 655.7526057284306, 440.00387985730686, 495.746640831316, 492.0922745517271, 413.2056321507066, 1604.8055702903623, 802.5939824657266, 824.8208741399742, 684.0694188319992, 651.5557200201417, 692.4959994378171, 608.1494923766477]",7197
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.05,16,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.05,True,False,"[0.06610451800957735, 0.1436155973944856, 0.19275155408821867, 0.2608934891883049, 0.20155557538443236, 0.23907676749650517, 0.2372178102971357, 0.23733678355789536, 0.3395348145504298, 0.22240563933256, 0.21574313673001994, 0.2269563665566164, 0.24132238779334345, 0.157862645370453, 0.4988102673924036]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1768.8571588480318, 943.7689464931734, 536.6612770183024, 654.3826314086543, 495.46387674742414, 447.9867058293469, 464.58952992301465, 388.46548685061066, 387.9286225794963, 354.25975906463873, 340.00147141155503, 392.32073222107874, 332.8838410158976, 383.9822297234175, 1878.728772746442]",7209
non_saturating-n_epochs-150-epoch_step-10-lr-0.0004-d_alpha-0.6-g_alpha-1.1,15,0.8,100,64,False,150,10,0.0004,64,0.9,False,0.6,1.1,True,False,"[0.08814431456530145, 0.15408524434133428, 0.26938520567502455, 0.24316647333511793, 0.23672704559650218, 0.2317004253294072, 0.15594420154070374, 0.18509265042681658, 0.21850926504268164, 0.20052943101038043, 0.2670503554326165, 0.1672912762856548, 0.20452990690342346, 0.2375598584218197, 0.236786532226882]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[3180.26984635531, 3180.0830754933304, 3179.907864761523, 3179.6171212107247, 3181.139065692236, 3180.562132788695, 3180.0833878367393, 3179.9682531490052, 3180.0372690667905, 3180.697372900353, 3178.778852696845, 3179.5786538854977, 3179.6768457781127, 3179.5325387971984, 3179.6525346430594]",7266
non_saturating-n_epochs-150-epoch_step-10-lr-0.0003-d_alpha-0.6-g_alpha-1.2,16,0.8,100,64,False,150,10,0.0003,64,0.9,False,0.6,1.2,True,False,"[0.40855417744861844, 0.17019124951667114, 0.3819785253264329, 0.16141697153564735, 0.14563814282739954, 0.5475744326462627, 0.1631420838166622, 0.23654858570536272, 0.13366645846346034, 0.3181344992712888, 0.3276672317896553, 0.15985544748817704, 0.2742928526813599, 0.3254810981231968, 0.33895481990422655]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1854.3978680055902, 1513.7492833479655, 896.0606542880141, 656.7966928473061, 567.7036282271883, 508.6063887083351, 397.67302208390515, 383.8530020469434, 449.82368526067467, 361.48393349187313, 372.5378776322609, 373.33643474660335, 460.0411824263556, 359.01254486539256, 348.51618636915373]",7203
non_saturating-n_epochs-150-epoch_step-10-lr-0.0005-d_alpha-0.6-g_alpha-1.2,15,0.8,100,64,False,150,10,0.0005,64,0.9,False,0.6,1.2,True,False,"[0.0, 0.0, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 1.4871657594955533e-05, 0.0, 0.0, 1.4871657594955533e-05, 0.0, 1.4871657594955533e-05, 0.0, 0.0, 1.4871657594955533e-05, 1.4871657594955533e-05]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[3159.8815347940754, 3158.347591582742, 3159.936122183215, 3158.780346922128, 3161.053963741464, 3160.5698077112643, 3159.290697685272, 3160.5405557164963, 3159.5620571122995, 3159.9007726947884, 3159.188430563003, 3158.6710873036095, 3159.7743197718764, 3159.1757174852655, 3158.705389318757]",7302
non_saturating-n_epochs-150-epoch_step-10-lr-0.0001-d_alpha-0.6-g_alpha-1.1,16,0.8,100,64,False,150,10,0.0001,64,0.9,False,0.6,1.1,True,False,"[0.21764670890217425, 0.4969364385354392, 0.17727015853186998, 0.14797299306980757, 0.14251509473245888, 0.14410636209511912, 0.20900627583950507, 0.28044971892567144, 0.13323518039320661, 0.2729990184705987, 0.17205020671604057, 0.31336069718330806, 0.21731953243508523, 0.1563159929805776, 0.23687576217245174]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[1700.7541984663121, 782.1224180805905, 653.3044209306136, 488.00333240033206, 443.4054426127336, 401.5170132231665, 386.84648928881575, 390.4405460248772, 347.6147757755416, 425.9552920047288, 327.7284746441801, 331.5549139139614, 359.39633477331495, 328.23664321945716, 323.53692208720327]",7236
non_saturating-n_epochs-150-epoch_step-10-lr-0.0002-d_alpha-0.6-g_alpha-1.05,16,0.8,100,64,False,150,10,0.0002,64,0.9,False,0.6,1.05,True,False,"[0.000446149727848666, 0.00043127807025371046, 0.000446149727848666, 0.000446149727848666, 0.0005056363582284882, 0.00043127807025371046, 0.00043127807025371046, 0.0005056363582284882, 0.0005651229886083103, 0.00041640641265875496, 0.0005502513310133547, 0.00041640641265875496, 0.00037179143987388835, 0.00037179143987388835, 0.0003569197822789328]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150]","[2778.46425486784, 2780.357999992902, 2779.1396451713313, 2778.58593864914, 2775.071773301492, 2779.55720479386, 2777.0639553688234, 2780.035020966904, 2778.766761797278, 2776.2340872072564, 2779.5997320553874, 2778.327925290618, 2776.7962470976213, 2778.3828726149964, 2775.8426951068027]",7242
